Value,Cohort,Universe,HHType,Population,SystemPath,ProjectID,ReportRow,ReportID
52,1,10,1,5065,-1,1551,55,12345
3,1,10,1,5065,-1,1552,55,12345
94,1,10,1,5065,-1,1553,55,12345
10,1,10,1,5065,-1,1557,55,12345
11,1,10,1,5065,-1,1563,55,12345
1,1,10,1,5066,-1,1548,55,12345
9,1,10,1,5066,-1,1553,55,12345
5,1,10,1,5066,-1,1557,55,12345
2,1,10,1,5067,-1,1548,55,12345
10,1,10,1,5067,-1,1553,55,12345
10,1,10,1,5067,-1,1557,55,12345
52,1,10,1,5068,-1,1551,55,12345
3,1,10,1,5068,-1,1552,55,12345
93,1,10,1,5068,-1,1553,55,12345
5,1,10,1,5068,-1,1557,55,12345
11,1,10,1,5068,-1,1563,55,12345
12,1,10,2,50,-1,1553,55,12345
1,1,10,2,50,-1,1560,55,12345
1,1,10,2,51,-1,1556,55,12345
1,1,10,2,53,-1,1553,55,12345
1,1,10,2,54,-1,1553,55,12345
3,1,10,2,54,-1,1558,55,12345
1,1,10,2,55,-1,1553,55,12345
1,1,10,2,55,-1,1556,55,12345
1,1,10,2,55,-1,1560,55,12345
15,1,10,2,56,-1,1553,55,12345
13,1,10,2,56,-1,1558,55,12345
1,1,10,2,57,-1,1555,55,12345
1,1,10,2,57,-1,1556,55,12345
1,1,10,2,57,-1,1558,55,12345
5,1,10,2,57,-1,1560,55,12345
1,1,10,2,58,-1,1553,55,12345
1,1,10,2,58,-1,1560,55,12345
2,1,10,2,59,-1,1553,55,12345
1,1,10,2,59,-1,1555,55,12345
1,1,10,2,59,-1,1556,55,12345
1,1,10,2,61,-1,1553,55,12345
1,1,10,2,64,-1,1560,55,12345
17,1,10,2,65,-1,1553,55,12345
13,1,10,2,65,-1,1558,55,12345
2,1,10,2,65,-1,1560,55,12345
2,1,10,2,66,-1,1553,55,12345
2,1,10,2,66,-1,1555,55,12345
6,1,10,2,66,-1,1556,55,12345
1,1,10,2,66,-1,1558,55,12345
5,1,10,2,66,-1,1560,55,12345
8,1,10,2,67,-1,1553,55,12345
2,1,10,2,67,-1,1555,55,12345
4,1,10,2,67,-1,1556,55,12345
12,1,10,2,67,-1,1558,55,12345
5,1,10,2,67,-1,1560,55,12345
11,1,10,2,68,-1,1553,55,12345
2,1,10,2,68,-1,1556,55,12345
2,1,10,2,68,-1,1558,55,12345
2,1,10,2,68,-1,1560,55,12345
2,1,10,2,73,-1,1553,55,12345
1,1,10,2,73,-1,1556,55,12345
7,1,10,2,73,-1,1558,55,12345
2,1,10,2,73,-1,1560,55,12345
7,1,10,2,74,-1,1553,55,12345
1,1,10,2,74,-1,1556,55,12345
5,1,10,2,74,-1,1558,55,12345
3,1,10,2,74,-1,1560,55,12345
15,1,10,2,75,-1,1553,55,12345
2,1,10,2,75,-1,1555,55,12345
3,1,10,2,75,-1,1556,55,12345
7,1,10,2,75,-1,1558,55,12345
3,1,10,2,75,-1,1560,55,12345
4,1,10,2,76,-1,1553,55,12345
1,1,10,2,76,-1,1556,55,12345
1,1,10,2,77,-1,1553,55,12345
6,1,10,2,78,-1,1553,55,12345
2,1,10,2,78,-1,1555,55,12345
9,1,10,2,78,-1,1558,55,12345
6,1,10,2,78,-1,1560,55,12345
2,1,10,2,79,-1,1553,55,12345
2,1,10,2,79,-1,1556,55,12345
6,1,10,2,79,-1,1558,55,12345
1,1,10,2,79,-1,1560,55,12345
4,1,10,2,80,-1,1553,55,12345
2,1,10,2,80,-1,1556,55,12345
1,1,10,2,81,-1,1553,55,12345
1,1,10,2,82,-1,1553,55,12345
1,1,10,2,82,-1,1556,55,12345
1,1,10,2,1276,-1,1556,55,12345
1,1,10,2,1277,-1,1556,55,12345
1,1,10,2,5053,-1,1553,55,12345
1,1,10,2,5054,-1,1553,55,12345
1,1,10,2,5055,-1,1553,55,12345
9,1,10,2,5056,-1,1553,55,12345
1,1,10,2,5057,-1,1560,55,12345
1,1,10,2,5058,-1,1553,55,12345
1,1,10,2,5059,-1,1553,55,12345
1,1,10,2,5061,-1,1553,55,12345
11,1,10,2,5065,-1,1553,55,12345
1,1,10,2,5066,-1,1553,55,12345
1,1,10,2,5066,-1,1560,55,12345
4,1,10,2,5067,-1,1553,55,12345
8,1,10,2,5068,-1,1553,55,12345
1,1,10,2,5068,-1,1560,55,12345
1,1,10,2,5166,-1,1556,55,12345
1,1,10,2,5167,-1,1556,55,12345
1,1,10,99,58,-1,1546,55,12345
1,1,10,99,65,-1,1546,55,12345
1,1,10,99,67,-1,1546,55,12345
2,1,11,0,50,-1,,55,12345
19,1,11,0,53,-1,,55,12345
25,1,11,0,54,-1,,55,12345
2,1,11,0,55,-1,,55,12345
26,1,11,0,56,-1,,55,12345
3,1,11,0,57,-1,,55,12345
16,1,11,0,58,-1,,55,12345
4,1,11,0,64,-1,,55,12345
46,1,11,0,65,-1,,55,12345
8,1,11,0,66,-1,,55,12345
32,1,11,0,67,-1,,55,12345
24,1,11,0,68,-1,,55,12345
3,1,11,0,76,-1,,55,12345
4,1,11,0,78,-1,,55,12345
9,1,11,0,79,-1,,55,12345
14,1,11,0,80,-1,,55,12345
21,1,11,0,81,-1,,55,12345
4,1,11,0,82,-1,,55,12345
1,1,11,0,5054,-1,,55,12345
1,1,11,0,5056,-1,,55,12345
1,1,11,0,5057,-1,,55,12345
1,1,11,0,5065,-1,,55,12345
1,1,11,0,5066,-1,,55,12345
2,1,11,0,5067,-1,,55,12345
2,1,11,1,50,-1,,55,12345
19,1,11,1,53,-1,,55,12345
25,1,11,1,54,-1,,55,12345
2,1,11,1,55,-1,,55,12345
26,1,11,1,56,-1,,55,12345
3,1,11,1,57,-1,,55,12345
15,1,11,1,58,-1,,55,12345
4,1,11,1,64,-1,,55,12345
45,1,11,1,65,-1,,55,12345
8,1,11,1,66,-1,,55,12345
31,1,11,1,67,-1,,55,12345
24,1,11,1,68,-1,,55,12345
3,1,11,1,76,-1,,55,12345
4,1,11,1,78,-1,,55,12345
9,1,11,1,79,-1,,55,12345
14,1,11,1,80,-1,,55,12345
21,1,11,1,81,-1,,55,12345
4,1,11,1,82,-1,,55,12345
3,1,11,1,1176,-1,,55,12345
1,1,11,1,5054,-1,,55,12345
1,1,11,1,5056,-1,,55,12345
1,1,11,1,5057,-1,,55,12345
1,1,11,1,5065,-1,,55,12345
1,1,11,1,5066,-1,,55,12345
2,1,11,1,5067,-1,,55,12345
1,1,11,99,58,-1,,55,12345
1,1,11,99,65,-1,,55,12345
1,1,11,99,67,-1,,55,12345
15,1,12,0,50,-1,,55,12345
1,1,12,0,53,-1,,55,12345
2,1,12,0,54,-1,,55,12345
1,1,12,0,55,-1,,55,12345
2,1,12,0,56,-1,,55,12345
2,1,12,0,57,-1,,55,12345
8,1,12,0,58,-1,,55,12345
3,1,12,0,59,-1,,55,12345
10,1,12,0,65,-1,,55,12345
5,1,12,0,66,-1,,55,12345
10,1,12,0,67,-1,,55,12345
5,1,12,0,68,-1,,55,12345
8,1,12,0,76,-1,,55,12345
3,1,12,0,77,-1,,55,12345
1,1,12,0,79,-1,,55,12345
1,1,12,0,80,-1,,55,12345
2,1,12,0,82,-1,,55,12345
1,1,12,0,5053,-1,,55,12345
2,1,12,0,5054,-1,,55,12345
1,1,12,0,5055,-1,,55,12345
2,1,12,0,5056,-1,,55,12345
2,1,12,0,5057,-1,,55,12345
8,1,12,0,5058,-1,,55,12345
3,1,12,0,5059,-1,,55,12345
10,1,12,0,5065,-1,,55,12345
5,1,12,0,5066,-1,,55,12345
10,1,12,0,5067,-1,,55,12345
5,1,12,0,5068,-1,,55,12345
15,1,12,1,50,-1,,55,12345
1,1,12,1,53,-1,,55,12345
2,1,12,1,54,-1,,55,12345
1,1,12,1,55,-1,,55,12345
2,1,12,1,56,-1,,55,12345
2,1,12,1,57,-1,,55,12345
8,1,12,1,58,-1,,55,12345
3,1,12,1,59,-1,,55,12345
10,1,12,1,65,-1,,55,12345
5,1,12,1,66,-1,,55,12345
10,1,12,1,67,-1,,55,12345
5,1,12,1,68,-1,,55,12345
8,1,12,1,76,-1,,55,12345
3,1,12,1,77,-1,,55,12345
1,1,12,1,79,-1,,55,12345
1,1,12,1,80,-1,,55,12345
2,1,12,1,82,-1,,55,12345
8,1,12,1,1176,-1,,55,12345
3,1,12,1,1177,-1,,55,12345
1,1,12,1,5053,-1,,55,12345
2,1,12,1,5054,-1,,55,12345
1,1,12,1,5055,-1,,55,12345
2,1,12,1,5056,-1,,55,12345
2,1,12,1,5057,-1,,55,12345
8,1,12,1,5058,-1,,55,12345
3,1,12,1,5059,-1,,55,12345
10,1,12,1,5065,-1,,55,12345
5,1,12,1,5066,-1,,55,12345
10,1,12,1,5067,-1,,55,12345
5,1,12,1,5068,-1,,55,12345
12,1,13,0,50,-1,,55,12345
5,1,13,0,53,-1,,55,12345
14,1,13,0,54,-1,,55,12345
2,1,13,0,55,-1,,55,12345
45,1,13,0,56,-1,,55,12345
16,1,13,0,57,-1,,55,12345
16,1,13,0,58,-1,,55,12345
7,1,13,0,59,-1,,55,12345
1,1,13,0,60,-1,,55,12345
1,1,13,0,61,-1,,55,12345
3,1,13,0,64,-1,,55,12345
67,1,13,0,65,-1,,55,12345
25,1,13,0,66,-1,,55,12345
54,1,13,0,67,-1,,55,12345
36,1,13,0,68,-1,,55,12345
2,1,13,0,70,-1,,55,12345
9,1,13,0,73,-1,,55,12345
8,1,13,0,74,-1,,55,12345
10,1,13,0,75,-1,,55,12345
17,1,13,0,76,-1,,55,12345
25,1,13,0,77,-1,,55,12345
18,1,13,0,78,-1,,55,12345
16,1,13,0,79,-1,,55,12345
4,1,13,0,80,-1,,55,12345
11,1,13,0,81,-1,,55,12345
2,1,13,0,82,-1,,55,12345
1,1,13,0,5053,-1,,55,12345
2,1,13,0,5054,-1,,55,12345
10,1,13,0,5056,-1,,55,12345
1,1,13,0,5057,-1,,55,12345
1,1,13,0,5058,-1,,55,12345
11,1,13,0,5065,-1,,55,12345
1,1,13,0,5066,-1,,55,12345
12,1,13,0,5068,-1,,55,12345
11,1,13,1,50,-1,,55,12345
5,1,13,1,53,-1,,55,12345
11,1,13,1,54,-1,,55,12345
1,1,13,1,55,-1,,55,12345
32,1,13,1,56,-1,,55,12345
10,1,13,1,57,-1,,55,12345
15,1,13,1,58,-1,,55,12345
7,1,13,1,59,-1,,55,12345
1,1,13,1,60,-1,,55,12345
1,1,13,1,61,-1,,55,12345
2,1,13,1,64,-1,,55,12345
52,1,13,1,65,-1,,55,12345
19,1,13,1,66,-1,,55,12345
37,1,13,1,67,-1,,55,12345
32,1,13,1,68,-1,,55,12345
2,1,13,1,70,-1,,55,12345
17,1,13,1,76,-1,,55,12345
25,1,13,1,77,-1,,55,12345
4,1,13,1,78,-1,,55,12345
9,1,13,1,79,-1,,55,12345
4,1,13,1,80,-1,,55,12345
11,1,13,1,81,-1,,55,12345
2,1,13,1,82,-1,,55,12345
17,1,13,1,1176,-1,,55,12345
25,1,13,1,1177,-1,,55,12345
1,1,13,1,5053,-1,,55,12345
2,1,13,1,5054,-1,,55,12345
10,1,13,1,5056,-1,,55,12345
1,1,13,1,5058,-1,,55,12345
11,1,13,1,5065,-1,,55,12345
11,1,13,1,5068,-1,,55,12345
1,1,13,2,50,-1,,55,12345
3,1,13,2,54,-1,,55,12345
1,1,13,2,55,-1,,55,12345
13,1,13,2,56,-1,,55,12345
6,1,13,2,57,-1,,55,12345
1,1,13,2,58,-1,,55,12345
1,1,13,2,64,-1,,55,12345
15,1,13,2,65,-1,,55,12345
6,1,13,2,66,-1,,55,12345
17,1,13,2,67,-1,,55,12345
4,1,13,2,68,-1,,55,12345
9,1,13,2,73,-1,,55,12345
8,1,13,2,74,-1,,55,12345
10,1,13,2,75,-1,,55,12345
15,1,13,2,78,-1,,55,12345
7,1,13,2,79,-1,,55,12345
1,1,13,2,5057,-1,,55,12345
1,1,13,2,5066,-1,,55,12345
1,1,13,2,5068,-1,,55,12345
115,1,14,0,50,-1,,55,12345
19,1,14,0,53,-1,,55,12345
35,1,14,0,54,-1,,55,12345
6,1,14,0,55,-1,,55,12345
111,1,14,0,56,-1,,55,12345
20,1,14,0,57,-1,,55,12345
15,1,14,0,58,-1,,55,12345
12,1,14,0,59,-1,,55,12345
1,1,14,0,60,-1,,55,12345
2,1,14,0,61,-1,,55,12345
2,1,14,0,63,-1,,55,12345
1,1,14,0,64,-1,,55,12345
130,1,14,0,65,-1,,55,12345
40,1,14,0,66,-1,,55,12345
52,1,14,0,67,-1,,55,12345
117,1,14,0,68,-1,,55,12345
1,1,14,0,70,-1,,55,12345
3,1,14,0,73,-1,,55,12345
8,1,14,0,74,-1,,55,12345
20,1,14,0,75,-1,,55,12345
16,1,14,0,76,-1,,55,12345
17,1,14,0,77,-1,,55,12345
20,1,14,0,78,-1,,55,12345
28,1,14,0,79,-1,,55,12345
20,1,14,0,80,-1,,55,12345
41,1,14,0,81,-1,,55,12345
28,1,14,0,82,-1,,55,12345
16,1,14,0,5053,-1,,55,12345
31,1,14,0,5054,-1,,55,12345
3,1,14,0,5055,-1,,55,12345
92,1,14,0,5056,-1,,55,12345
7,1,14,0,5057,-1,,55,12345
11,1,14,0,5058,-1,,55,12345
2,1,14,0,5059,-1,,55,12345
2,1,14,0,5061,-1,,55,12345
1,1,14,0,5063,-1,,55,12345
105,1,14,0,5065,-1,,55,12345
10,1,14,0,5066,-1,,55,12345
14,1,14,0,5067,-1,,55,12345
101,1,14,0,5068,-1,,55,12345
103,1,14,1,50,-1,,55,12345
18,1,14,1,53,-1,,55,12345
34,1,14,1,54,-1,,55,12345
4,1,14,1,55,-1,,55,12345
96,1,14,1,56,-1,,55,12345
18,1,14,1,57,-1,,55,12345
14,1,14,1,58,-1,,55,12345
8,1,14,1,59,-1,,55,12345
1,1,14,1,60,-1,,55,12345
1,1,14,1,61,-1,,55,12345
2,1,14,1,63,-1,,55,12345
1,1,14,1,64,-1,,55,12345
113,1,14,1,65,-1,,55,12345
30,1,14,1,66,-1,,55,12345
38,1,14,1,67,-1,,55,12345
104,1,14,1,68,-1,,55,12345
1,1,14,1,70,-1,,55,12345
11,1,14,1,76,-1,,55,12345
16,1,14,1,77,-1,,55,12345
12,1,14,1,78,-1,,55,12345
24,1,14,1,79,-1,,55,12345
14,1,14,1,80,-1,,55,12345
40,1,14,1,81,-1,,55,12345
26,1,14,1,82,-1,,55,12345
9,1,14,1,1176,-1,,55,12345
15,1,14,1,1177,-1,,55,12345
15,1,14,1,5053,-1,,55,12345
30,1,14,1,5054,-1,,55,12345
2,1,14,1,5055,-1,,55,12345
83,1,14,1,5056,-1,,55,12345
7,1,14,1,5057,-1,,55,12345
10,1,14,1,5058,-1,,55,12345
1,1,14,1,5059,-1,,55,12345
1,1,14,1,5061,-1,,55,12345
1,1,14,1,5063,-1,,55,12345
94,1,14,1,5065,-1,,55,12345
9,1,14,1,5066,-1,,55,12345
10,1,14,1,5067,-1,,55,12345
93,1,14,1,5068,-1,,55,12345
12,1,14,2,50,-1,,55,12345
1,1,14,2,51,-1,,55,12345
1,1,14,2,53,-1,,55,12345
1,1,14,2,54,-1,,55,12345
2,1,14,2,55,-1,,55,12345
15,1,14,2,56,-1,,55,12345
2,1,14,2,57,-1,,55,12345
1,1,14,2,58,-1,,55,12345
4,1,14,2,59,-1,,55,12345
1,1,14,2,61,-1,,55,12345
17,1,14,2,65,-1,,55,12345
10,1,14,2,66,-1,,55,12345
14,1,14,2,67,-1,,55,12345
13,1,14,2,68,-1,,55,12345
3,1,14,2,73,-1,,55,12345
8,1,14,2,74,-1,,55,12345
20,1,14,2,75,-1,,55,12345
5,1,14,2,76,-1,,55,12345
1,1,14,2,77,-1,,55,12345
8,1,14,2,78,-1,,55,12345
4,1,14,2,79,-1,,55,12345
6,1,14,2,80,-1,,55,12345
1,1,14,2,81,-1,,55,12345
2,1,14,2,82,-1,,55,12345
1,1,14,2,1276,-1,,55,12345
1,1,14,2,1277,-1,,55,12345
1,1,14,2,5053,-1,,55,12345
1,1,14,2,5054,-1,,55,12345
1,1,14,2,5055,-1,,55,12345
9,1,14,2,5056,-1,,55,12345
1,1,14,2,5058,-1,,55,12345
1,1,14,2,5059,-1,,55,12345
1,1,14,2,5061,-1,,55,12345
11,1,14,2,5065,-1,,55,12345
1,1,14,2,5066,-1,,55,12345
4,1,14,2,5067,-1,,55,12345
8,1,14,2,5068,-1,,55,12345
1,1,14,2,5166,-1,,55,12345
1,1,14,2,5167,-1,,55,12345
55,1,15,0,50,-1,,55,12345
5,1,15,0,53,-1,,55,12345
32,1,15,0,54,-1,,55,12345
71,1,15,0,56,-1,,55,12345
7,1,15,0,57,-1,,55,12345
6,1,15,0,58,-1,,55,12345
4,1,15,0,60,-1,,55,12345
1,1,15,0,61,-1,,55,12345
82,1,15,0,65,-1,,55,12345
7,1,15,0,66,-1,,55,12345
13,1,15,0,67,-1,,55,12345
73,1,15,0,68,-1,,55,12345
2,1,15,0,69,-1,,55,12345
1,1,15,0,71,-1,,55,12345
2,1,15,0,76,-1,,55,12345
1,1,15,0,77,-1,,55,12345
2,1,15,0,78,-1,,55,12345
13,1,15,0,79,-1,,55,12345
19,1,15,0,80,-1,,55,12345
36,1,15,0,81,-1,,55,12345
16,1,15,0,82,-1,,55,12345
3,1,15,0,5054,-1,,55,12345
50,1,15,0,5056,-1,,55,12345
4,1,15,0,5058,-1,,55,12345
1,1,15,0,5061,-1,,55,12345
55,1,15,0,5065,-1,,55,12345
55,1,15,0,5068,-1,,55,12345
55,1,15,1,50,-1,,55,12345
5,1,15,1,53,-1,,55,12345
32,1,15,1,54,-1,,55,12345
71,1,15,1,56,-1,,55,12345
7,1,15,1,57,-1,,55,12345
6,1,15,1,58,-1,,55,12345
4,1,15,1,60,-1,,55,12345
1,1,15,1,61,-1,,55,12345
82,1,15,1,65,-1,,55,12345
7,1,15,1,66,-1,,55,12345
13,1,15,1,67,-1,,55,12345
73,1,15,1,68,-1,,55,12345
2,1,15,1,69,-1,,55,12345
1,1,15,1,71,-1,,55,12345
2,1,15,1,76,-1,,55,12345
1,1,15,1,77,-1,,55,12345
2,1,15,1,78,-1,,55,12345
13,1,15,1,79,-1,,55,12345
19,1,15,1,80,-1,,55,12345
36,1,15,1,81,-1,,55,12345
16,1,15,1,82,-1,,55,12345
3,1,15,1,5054,-1,,55,12345
50,1,15,1,5056,-1,,55,12345
4,1,15,1,5058,-1,,55,12345
1,1,15,1,5061,-1,,55,12345
55,1,15,1,5065,-1,,55,12345
55,1,15,1,5068,-1,,55,12345
29,1,16,0,50,-1,,55,12345
25,1,16,0,53,-1,,55,12345
41,1,16,0,54,-1,,55,12345
5,1,16,0,55,-1,,55,12345
73,1,16,0,56,-1,,55,12345
21,1,16,0,57,-1,,55,12345
40,1,16,0,58,-1,,55,12345
10,1,16,0,59,-1,,55,12345
1,1,16,0,60,-1,,55,12345
1,1,16,0,61,-1,,55,12345
7,1,16,0,64,-1,,55,12345
123,1,16,0,65,-1,,55,12345
38,1,16,0,66,-1,,55,12345
96,1,16,0,67,-1,,55,12345
65,1,16,0,68,-1,,55,12345
2,1,16,0,70,-1,,55,12345
9,1,16,0,73,-1,,55,12345
8,1,16,0,74,-1,,55,12345
10,1,16,0,75,-1,,55,12345
28,1,16,0,76,-1,,55,12345
28,1,16,0,77,-1,,55,12345
22,1,16,0,78,-1,,55,12345
26,1,16,0,79,-1,,55,12345
19,1,16,0,80,-1,,55,12345
32,1,16,0,81,-1,,55,12345
8,1,16,0,82,-1,,55,12345
2,1,16,0,5053,-1,,55,12345
5,1,16,0,5054,-1,,55,12345
1,1,16,0,5055,-1,,55,12345
13,1,16,0,5056,-1,,55,12345
4,1,16,0,5057,-1,,55,12345
9,1,16,0,5058,-1,,55,12345
3,1,16,0,5059,-1,,55,12345
22,1,16,0,5065,-1,,55,12345
7,1,16,0,5066,-1,,55,12345
12,1,16,0,5067,-1,,55,12345
17,1,16,0,5068,-1,,55,12345
28,1,16,1,50,-1,,55,12345
25,1,16,1,53,-1,,55,12345
38,1,16,1,54,-1,,55,12345
4,1,16,1,55,-1,,55,12345
60,1,16,1,56,-1,,55,12345
15,1,16,1,57,-1,,55,12345
38,1,16,1,58,-1,,55,12345
10,1,16,1,59,-1,,55,12345
1,1,16,1,60,-1,,55,12345
1,1,16,1,61,-1,,55,12345
6,1,16,1,64,-1,,55,12345
107,1,16,1,65,-1,,55,12345
32,1,16,1,66,-1,,55,12345
78,1,16,1,67,-1,,55,12345
61,1,16,1,68,-1,,55,12345
2,1,16,1,70,-1,,55,12345
28,1,16,1,76,-1,,55,12345
28,1,16,1,77,-1,,55,12345
8,1,16,1,78,-1,,55,12345
19,1,16,1,79,-1,,55,12345
19,1,16,1,80,-1,,55,12345
32,1,16,1,81,-1,,55,12345
8,1,16,1,82,-1,,55,12345
28,1,16,1,1176,-1,,55,12345
28,1,16,1,1177,-1,,55,12345
2,1,16,1,5053,-1,,55,12345
5,1,16,1,5054,-1,,55,12345
1,1,16,1,5055,-1,,55,12345
13,1,16,1,5056,-1,,55,12345
3,1,16,1,5057,-1,,55,12345
9,1,16,1,5058,-1,,55,12345
3,1,16,1,5059,-1,,55,12345
22,1,16,1,5065,-1,,55,12345
6,1,16,1,5066,-1,,55,12345
12,1,16,1,5067,-1,,55,12345
16,1,16,1,5068,-1,,55,12345
1,1,16,2,50,-1,,55,12345
3,1,16,2,54,-1,,55,12345
1,1,16,2,55,-1,,55,12345
13,1,16,2,56,-1,,55,12345
6,1,16,2,57,-1,,55,12345
1,1,16,2,58,-1,,55,12345
1,1,16,2,64,-1,,55,12345
15,1,16,2,65,-1,,55,12345
6,1,16,2,66,-1,,55,12345
17,1,16,2,67,-1,,55,12345
4,1,16,2,68,-1,,55,12345
9,1,16,2,73,-1,,55,12345
8,1,16,2,74,-1,,55,12345
10,1,16,2,75,-1,,55,12345
15,1,16,2,78,-1,,55,12345
7,1,16,2,79,-1,,55,12345
1,1,16,2,5057,-1,,55,12345
1,1,16,2,5066,-1,,55,12345
1,1,16,2,5068,-1,,55,12345
1,1,16,99,58,-1,,55,12345
1,1,16,99,65,-1,,55,12345
1,1,16,99,67,-1,,55,12345
1,10,10,0,50,-1,1548,55,12345
43,10,10,0,50,-1,1551,55,12345
3,10,10,0,50,-1,1552,55,12345
24,10,10,0,50,-1,1553,55,12345
6,10,10,0,50,-1,1557,55,12345
1,10,10,0,50,-1,1560,55,12345
11,10,10,0,50,-1,1563,55,12345
7,10,10,0,53,-1,1546,55,12345
2,10,10,0,53,-1,1548,55,12345
5,10,10,0,53,-1,1553,55,12345
1,10,10,0,53,-1,1555,55,12345
1,10,10,0,53,-1,1557,55,12345
1,10,10,0,53,-1,1563,55,12345
7,10,10,0,54,-1,1546,55,12345
1,10,10,0,54,-1,1547,55,12345
3,10,10,0,54,-1,1548,55,12345
3,10,10,0,54,-1,1550,55,12345
24,10,10,0,54,-1,1552,55,12345
8,10,10,0,54,-1,1553,55,12345
1,10,10,0,54,-1,1555,55,12345
2,10,10,0,54,-1,1557,55,12345
2,10,10,0,54,-1,1559,55,12345
1,10,10,0,54,-1,1561,55,12345
2,10,10,0,54,-1,1563,55,12345
2,10,10,0,55,-1,1555,55,12345
1,10,10,0,55,-1,1557,55,12345
7,10,10,0,56,-1,1546,55,12345
6,10,10,0,56,-1,1548,55,12345
1,10,10,0,56,-1,1550,55,12345
42,10,10,0,56,-1,1551,55,12345
20,10,10,0,56,-1,1552,55,12345
22,10,10,0,56,-1,1553,55,12345
1,10,10,0,56,-1,1555,55,12345
1,10,10,0,56,-1,1557,55,12345
6,10,10,0,56,-1,1558,55,12345
7,10,10,0,56,-1,1559,55,12345
2,10,10,0,56,-1,1561,55,12345
3,10,10,0,56,-1,1562,55,12345
10,10,10,0,56,-1,1563,55,12345
1,10,10,0,57,-1,1546,55,12345
1,10,10,0,57,-1,1547,55,12345
3,10,10,0,57,-1,1550,55,12345
1,10,10,0,57,-1,1552,55,12345
6,10,10,0,57,-1,1555,55,12345
1,10,10,0,57,-1,1557,55,12345
1,10,10,0,57,-1,1558,55,12345
5,10,10,0,57,-1,1559,55,12345
5,10,10,0,57,-1,1560,55,12345
3,10,10,0,58,-1,1546,55,12345
2,10,10,0,58,-1,1548,55,12345
1,10,10,0,58,-1,1551,55,12345
3,10,10,0,58,-1,1552,55,12345
3,10,10,0,58,-1,1553,55,12345
1,10,10,0,58,-1,1555,55,12345
2,10,10,0,58,-1,1557,55,12345
4,10,10,0,58,-1,1559,55,12345
4,10,10,0,58,-1,1561,55,12345
1,10,10,0,58,-1,1563,55,12345
3,10,10,0,59,-1,1555,55,12345
2,10,10,0,59,-1,1557,55,12345
1,10,10,0,59,-1,1559,55,12345
1,10,10,0,59,-1,1561,55,12345
1,10,10,0,59,-1,1562,55,12345
4,10,10,0,60,-1,1550,55,12345
1,10,10,0,60,-1,1555,55,12345
1,10,10,0,61,-1,1553,55,12345
1,10,10,0,61,-1,1558,55,12345
1,10,10,0,64,-1,1546,55,12345
1,10,10,0,64,-1,1548,55,12345
1,10,10,0,64,-1,1559,55,12345
11,10,10,0,65,-1,1546,55,12345
9,10,10,0,65,-1,1548,55,12345
5,10,10,0,65,-1,1550,55,12345
43,10,10,0,65,-1,1551,55,12345
23,10,10,0,65,-1,1552,55,12345
26,10,10,0,65,-1,1553,55,12345
3,10,10,0,65,-1,1555,55,12345
3,10,10,0,65,-1,1557,55,12345
7,10,10,0,65,-1,1558,55,12345
12,10,10,0,65,-1,1559,55,12345
7,10,10,0,65,-1,1561,55,12345
3,10,10,0,65,-1,1562,55,12345
11,10,10,0,65,-1,1563,55,12345
1,10,10,0,66,-1,1544,55,12345
1,10,10,0,66,-1,1546,55,12345
1,10,10,0,66,-1,1547,55,12345
3,10,10,0,66,-1,1550,55,12345
1,10,10,0,66,-1,1552,55,12345
9,10,10,0,66,-1,1555,55,12345
3,10,10,0,66,-1,1557,55,12345
1,10,10,0,66,-1,1558,55,12345
8,10,10,0,66,-1,1559,55,12345
5,10,10,0,66,-1,1560,55,12345
1,10,10,0,66,-1,1561,55,12345
1,10,10,0,66,-1,1562,55,12345
1,10,10,0,67,-1,1544,55,12345
4,10,10,0,67,-1,1546,55,12345
9,10,10,0,67,-1,1548,55,12345
6,10,10,0,67,-1,1550,55,12345
7,10,10,0,67,-1,1552,55,12345
2,10,10,0,67,-1,1553,55,12345
11,10,10,0,67,-1,1555,55,12345
4,10,10,0,67,-1,1557,55,12345
7,10,10,0,67,-1,1558,55,12345
8,10,10,0,67,-1,1559,55,12345
3,10,10,0,67,-1,1560,55,12345
8,10,10,0,67,-1,1561,55,12345
3,10,10,0,67,-1,1562,55,12345
9,10,10,0,68,-1,1546,55,12345
1,10,10,0,68,-1,1547,55,12345
2,10,10,0,68,-1,1550,55,12345
43,10,10,0,68,-1,1551,55,12345
16,10,10,0,68,-1,1552,55,12345
24,10,10,0,68,-1,1553,55,12345
1,10,10,0,68,-1,1555,55,12345
2,10,10,0,68,-1,1557,55,12345
1,10,10,0,68,-1,1558,55,12345
12,10,10,0,68,-1,1559,55,12345
2,10,10,0,68,-1,1560,55,12345
11,10,10,0,68,-1,1563,55,12345
1,10,10,0,70,-1,1562,55,12345
1,10,10,0,71,-1,1552,55,12345
2,10,10,0,73,-1,1558,55,12345
2,10,10,0,73,-1,1560,55,12345
1,10,10,0,74,-1,1553,55,12345
2,10,10,0,74,-1,1558,55,12345
1,10,10,0,74,-1,1560,55,12345
2,10,10,0,75,-1,1553,55,12345
1,10,10,0,75,-1,1555,55,12345
3,10,10,0,75,-1,1558,55,12345
2,10,10,0,75,-1,1560,55,12345
1,10,10,0,76,-1,1544,55,12345
2,10,10,0,76,-1,1550,55,12345
1,10,10,0,76,-1,1553,55,12345
