ServicesID,EnrollmentID,PersonalID,DateProvided,RecordType,TypeProvided,OtherTypeProvided,MovingOnOtherType,SubTypeProvided,FAAmount,FAStartDate,FAEndDate,ReferralOutcome,DateCreated,DateUpdated,UserID,DateDeleted,ExportID
3726,840010,685286,2022-03-22,200,200,,,,,,,,2022-03-22 21:00:00,2022-03-22 21:00:00,98,,1036
3727,840010,685286,2022-03-25,200,200,,,,,,,,2022-03-25 21:00:00,2022-03-25 21:00:00,23,,1036
3728,840010,685286,2022-03-26,200,200,,,,,,,,2022-03-26 21:00:00,2022-03-26 21:00:00,21,,1036
3729,840010,685286,2022-03-27,200,200,,,,,,,,2022-03-27 21:00:00,2022-03-27 21:00:00,62,,1036
3730,840010,685286,2022-03-29,200,200,,,,,,,,2022-03-29 21:00:00,2022-03-29 21:00:00,82,,1036
3731,840010,685286,2022-03-31,200,200,,,,,,,,2022-03-31 21:00:00,2022-03-31 21:00:00,32,,1036
3732,840010,685286,2022-04-01,200,200,,,,,,,,2022-04-01 21:00:00,2022-04-01 21:00:00,82,,1036
3733,840010,685286,2022-04-02,200,200,,,,,,,,2022-04-02 21:00:00,2022-04-02 21:00:00,32,,1036
3734,840010,685286,2022-04-03,200,200,,,,,,,,2022-04-03 21:00:00,2022-04-03 21:00:00,28,,1036
3735,848653,685583,2022-04-27,200,200,,,,,,,,2022-04-27 21:00:00,2022-04-27 21:00:00,16,,1036
3736,848653,685583,2022-04-28,200,200,,,,,,,,2022-04-28 21:00:00,2022-04-28 21:00:00,84,,1036
3737,848653,685583,2022-05-01,200,200,,,,,,,,2022-05-01 21:00:00,2022-05-01 21:00:00,94,,1036
3738,848653,685583,2022-05-02,200,200,,,,,,,,2022-05-02 21:00:00,2022-05-02 21:00:00,30,,1036
3739,848653,685583,2022-05-03,200,200,,,,,,,,2022-05-03 21:00:00,2022-05-03 21:00:00,60,,1036
3740,848653,685583,2022-05-04,200,200,,,,,,,,2022-05-04 21:00:00,2022-05-04 21:00:00,64,,1036
3741,848653,685583,2022-05-05,200,200,,,,,,,,2022-05-05 21:00:00,2022-05-05 21:00:00,31,,1036
3742,848653,685583,2022-05-06,200,200,,,,,,,,2022-05-06 21:00:00,2022-05-06 21:00:00,43,,1036
3743,848653,685583,2022-05-07,200,200,,,,,,,,2022-05-07 21:00:00,2022-05-07 21:00:00,49,,1036
3744,848653,685583,2022-05-10,200,200,,,,,,,,2022-05-10 21:00:00,2022-05-10 21:00:00,82,,1036
3745,848653,685583,2022-05-15,200,200,,,,,,,,2022-05-15 21:00:00,2022-05-15 21:00:00,22,,1036
3746,848653,685583,2022-05-16,200,200,,,,,,,,2022-05-16 21:00:00,2022-05-16 21:00:00,73,,1036
3747,848653,685583,2022-05-20,200,200,,,,,,,,2022-05-20 21:00:00,2022-05-20 21:00:00,22,,1036
3748,848653,685583,2022-05-21,200,200,,,,,,,,2022-05-21 21:00:00,2022-05-21 21:00:00,20,,1036
3749,848653,685583,2022-05-23,200,200,,,,,,,,2022-05-23 21:00:00,2022-05-23 21:00:00,15,,1036
3750,848653,685583,2022-05-24,200,200,,,,,,,,2022-05-24 21:00:00,2022-05-24 21:00:00,16,,1036
3751,848653,685583,2022-05-25,200,200,,,,,,,,2022-05-25 21:00:00,2022-05-25 21:00:00,27,,1036
3752,848653,685583,2022-05-28,200,200,,,,,,,,2022-05-28 21:00:00,2022-05-28 21:00:00,98,,1036
3753,848653,685583,2022-05-29,200,200,,,,,,,,2022-05-29 21:00:00,2022-05-29 21:00:00,73,,1036
3754,848653,685583,2022-06-02,200,200,,,,,,,,2022-06-02 21:00:00,2022-06-02 21:00:00,17,,1036
3755,848653,685583,2022-06-03,200,200,,,,,,,,2022-06-03 21:00:00,2022-06-03 21:00:00,99,,1036
3756,848653,685583,2022-06-04,200,200,,,,,,,,2022-06-04 21:00:00,2022-06-04 21:00:00,43,,1036
3757,848653,685583,2022-06-05,200,200,,,,,,,,2022-06-05 21:00:00,2022-06-05 21:00:00,60,,1036
3758,848653,685583,2022-06-08,200,200,,,,,,,,2022-06-08 21:00:00,2022-06-08 21:00:00,22,,1036
3759,848653,685583,2022-06-10,200,200,,,,,,,,2022-06-10 21:00:00,2022-06-10 21:00:00,60,,1036
3760,848653,685583,2022-06-11,200,200,,,,,,,,2022-06-11 21:00:00,2022-06-11 21:00:00,14,,1036
3761,848653,685583,2022-06-12,200,200,,,,,,,,2022-06-12 21:00:00,2022-06-12 21:00:00,43,,1036
3762,848653,685583,2022-06-13,200,200,,,,,,,,2022-06-13 21:00:00,2022-06-13 21:00:00,82,,1036
3763,820338,686444,2021-07-31,200,200,,,,,,,,2021-07-31 21:00:00,2021-07-31 21:00:00,25,,1036
3764,820338,686444,2021-08-01,200,200,,,,,,,,2021-08-01 21:00:00,2021-08-01 21:00:00,24,,1036
3765,820338,686444,2021-08-02,200,200,,,,,,,,2021-08-02 21:00:00,2021-08-02 21:00:00,99,,1036
3766,820338,686444,2021-08-03,200,200,,,,,,,,2021-08-03 21:00:00,2021-08-03 21:00:00,31,,1036
3767,820338,686444,2021-08-04,200,200,,,,,,,,2021-08-04 21:00:00,2021-08-04 21:00:00,59,,1036
3768,820338,686444,2021-08-05,200,200,,,,,,,,2021-08-05 21:00:00,2021-08-05 21:00:00,29,,1036
3769,820338,686444,2021-08-06,200,200,,,,,,,,2021-08-06 21:00:00,2021-08-06 21:00:00,43,,1036
3770,820338,686444,2021-08-07,200,200,,,,,,,,2021-08-07 21:00:00,2021-08-07 21:00:00,21,,1036
3771,820338,686444,2021-08-08,200,200,,,,,,,,2021-08-08 21:00:00,2021-08-08 21:00:00,15,,1036
3772,820338,686444,2021-08-09,200,200,,,,,,,,2021-08-09 21:00:00,2021-08-09 21:00:00,15,,1036
3773,820338,686444,2021-08-10,200,200,,,,,,,,2021-08-10 21:00:00,2021-08-10 21:00:00,62,,1036
3774,820338,686444,2021-08-11,200,200,,,,,,,,2021-08-11 21:00:00,2021-08-11 21:00:00,25,,1036
3775,820338,686444,2021-08-12,200,200,,,,,,,,2021-08-12 21:00:00,2021-08-12 21:00:00,20,,1036
3776,820338,686444,2021-08-13,200,200,,,,,,,,2021-08-13 21:00:00,2021-08-13 21:00:00,45,,1036
3777,820338,686444,2021-08-14,200,200,,,,,,,,2021-08-14 21:00:00,2021-08-14 21:00:00,21,,1036
3778,820338,686444,2021-08-16,200,200,,,,,,,,2021-08-16 21:00:00,2021-08-16 21:00:00,25,,1036
3779,820338,686444,2021-08-17,200,200,,,,,,,,2021-08-17 21:00:00,2021-08-17 21:00:00,43,,1036
3780,820338,686444,2021-08-18,200,200,,,,,,,,2021-08-18 21:00:00,2021-08-18 21:00:00,49,,1036
3781,820338,686444,2021-08-20,200,200,,,,,,,,2021-08-20 21:00:00,2021-08-20 21:00:00,14,,1036
3782,820338,686444,2021-08-22,200,200,,,,,,,,2021-08-22 21:00:00,2021-08-22 21:00:00,22,,1036
3783,820338,686444,2021-08-23,200,200,,,,,,,,2021-08-23 21:00:00,2021-08-23 21:00:00,45,,1036
3784,820338,686444,2021-08-24,200,200,,,,,,,,2021-08-24 21:00:00,2021-08-24 21:00:00,73,,1036
3785,820338,686444,2021-08-25,200,200,,,,,,,,2021-08-25 21:00:00,2021-08-25 21:00:00,20,,1036
3786,820338,686444,2021-08-26,200,200,,,,,,,,2021-08-26 21:00:00,2021-08-26 21:00:00,42,,1036
3787,820338,686444,2021-08-28,200,200,,,,,,,,2021-08-28 21:00:00,2021-08-28 21:00:00,20,,1036
3788,820338,686444,2021-08-29,200,200,,,,,,,,2021-08-29 21:00:00,2021-08-29 21:00:00,24,,1036
3789,820338,686444,2021-08-30,200,200,,,,,,,,2021-08-30 21:00:00,2021-08-30 21:00:00,94,,1036
3790,820338,686444,2021-09-02,200,200,,,,,,,,2021-09-02 21:00:00,2021-09-02 21:00:00,84,,1036
3791,820338,686444,2021-09-03,200,200,,,,,,,,2021-09-03 21:00:00,2021-09-03 21:00:00,28,,1036
3792,820338,686444,2021-09-05,200,200,,,,,,,,2021-09-05 21:00:00,2021-09-05 21:00:00,27,,1036
3793,820338,686444,2021-09-06,200,200,,,,,,,,2021-09-06 21:00:00,2021-09-06 21:00:00,25,,1036
3794,820338,686444,2021-09-07,200,200,,,,,,,,2021-09-07 21:00:00,2021-09-07 21:00:00,24,,1036
3795,820338,686444,2021-09-09,200,200,,,,,,,,2021-09-09 21:00:00,2021-09-09 21:00:00,59,,1036
3796,820338,686444,2021-09-10,200,200,,,,,,,,2021-09-10 21:00:00,2021-09-10 21:00:00,28,,1036
3797,820338,686444,2021-09-12,200,200,,,,,,,,2021-09-12 21:00:00,2021-09-12 21:00:00,18,,1036
3798,820338,686444,2021-09-13,200,200,,,,,,,,2021-09-13 21:00:00,2021-09-13 21:00:00,44,,1036
3799,820338,686444,2021-09-14,200,200,,,,,,,,2021-09-14 21:00:00,2021-09-14 21:00:00,26,,1036
3800,820338,686444,2021-09-15,200,200,,,,,,,,2021-09-15 21:00:00,2021-09-15 21:00:00,28,,1036
3801,820338,686444,2021-09-16,200,200,,,,,,,,2021-09-16 21:00:00,2021-09-16 21:00:00,28,,1036
3802,820338,686444,2021-09-17,200,200,,,,,,,,2021-09-17 21:00:00,2021-09-17 21:00:00,62,,1036
3803,820338,686444,2021-09-18,200,200,,,,,,,,2021-09-18 21:00:00,2021-09-18 21:00:00,59,,1036
3804,820338,686444,2021-09-19,200,200,,,,,,,,2021-09-19 21:00:00,2021-09-19 21:00:00,0,,1036
3805,820338,686444,2021-09-20,200,200,,,,,,,,2021-09-20 21:00:00,2021-09-20 21:00:00,42,,1036
3806,820338,686444,2021-09-22,200,200,,,,,,,,2021-09-22 21:00:00,2021-09-22 21:00:00,82,,1036
3807,820338,686444,2021-09-23,200,200,,,,,,,,2021-09-23 21:00:00,2021-09-23 21:00:00,64,,1036
3808,820338,686444,2021-09-24,200,200,,,,,,,,2021-09-24 21:00:00,2021-09-24 21:00:00,29,,1036
3809,820338,686444,2021-09-25,200,200,,,,,,,,2021-09-25 21:00:00,2021-09-25 21:00:00,28,,1036
3810,820338,686444,2021-09-27,200,200,,,,,,,,2021-09-27 21:00:00,2021-09-27 21:00:00,24,,1036
3811,820338,686444,2021-09-28,200,200,,,,,,,,2021-09-28 21:00:00,2021-09-28 21:00:00,44,,1036
3812,820338,686444,2021-09-29,200,200,,,,,,,,2021-09-29 21:00:00,2021-09-29 21:00:00,43,,1036
3813,820338,686444,2021-09-30,200,200,,,,,,,,2021-09-30 21:00:00,2021-09-30 21:00:00,16,,1036
3814,820338,686444,2021-10-01,200,200,,,,,,,,2021-10-01 21:00:00,2021-10-01 21:00:00,16,,1036
3815,820338,686444,2021-10-05,200,200,,,,,,,,2021-10-05 21:00:00,2021-10-05 21:00:00,0,,1036
3816,820338,686444,2021-10-06,200,200,,,,,,,,2021-10-06 21:00:00,2021-10-06 21:00:00,73,,1036
3817,820338,686444,2021-10-07,200,200,,,,,,,,2021-10-07 21:00:00,2021-10-07 21:00:00,16,,1036
3818,820338,686444,2021-10-08,200,200,,,,,,,,2021-10-08 21:00:00,2021-10-08 21:00:00,42,,1036
3819,820338,686444,2021-10-10,200,200,,,,,,,,2021-10-10 21:00:00,2021-10-10 21:00:00,15,,1036
3820,820338,686444,2021-10-11,200,200,,,,,,,,2021-10-11 21:00:00,2021-10-11 21:00:00,14,,1036
3821,820457,686505,2021-08-01,200,200,,,,,,,,2021-08-01 21:00:00,2021-08-01 21:00:00,15,,1036
3822,820457,686505,2021-08-03,200,200,,,,,,,,2021-08-03 21:00:00,2021-08-03 21:00:00,94,,1036
3823,820457,686505,2021-08-04,200,200,,,,,,,,2021-08-04 21:00:00,2021-08-04 21:00:00,49,,1036
3824,820457,686505,2021-08-05,200,200,,,,,,,,2021-08-05 21:00:00,2021-08-05 21:00:00,0,,1036
3825,820457,686505,2021-08-06,200,200,,,,,,,,2021-08-06 21:00:00,2021-08-06 21:00:00,15,,1036
3826,820457,686505,2021-08-08,200,200,,,,,,,,2021-08-08 21:00:00,2021-08-08 21:00:00,22,,1036
3827,820457,686505,2021-08-11,200,200,,,,,,,,2021-08-11 21:00:00,2021-08-11 21:00:00,16,,1036
3828,820457,686505,2021-08-12,200,200,,,,,,,,2021-08-12 21:00:00,2021-08-12 21:00:00,73,,1036
3829,820457,686505,2021-08-13,200,200,,,,,,,,2021-08-13 21:00:00,2021-08-13 21:00:00,23,,1036
3830,820457,686505,2021-08-16,200,200,,,,,,,,2021-08-16 21:00:00,2021-08-16 21:00:00,30,,1036
3831,820457,686505,2021-08-20,200,200,,,,,,,,2021-08-20 21:00:00,2021-08-20 21:00:00,43,,1036
3832,820457,686505,2021-08-22,200,200,,,,,,,,2021-08-22 21:00:00,2021-08-22 21:00:00,29,,1036
3833,820457,686505,2021-08-23,200,200,,,,,,,,2021-08-23 21:00:00,2021-08-23 21:00:00,28,,1036
3834,820457,686505,2021-08-24,200,200,,,,,,,,2021-08-24 21:00:00,2021-08-24 21:00:00,32,,1036
3835,820457,686505,2021-08-25,200,200,,,,,,,,2021-08-25 21:00:00,2021-08-25 21:00:00,44,,1036
3836,820457,686505,2021-08-26,200,200,,,,,,,,2021-08-26 21:00:00,2021-08-26 21:00:00,42,,1036
3837,820457,686505,2021-08-28,200,200,,,,,,,,2021-08-28 21:00:00,2021-08-28 21:00:00,0,,1036
3838,820457,686505,2021-08-29,200,200,,,,,,,,2021-08-29 21:00:00,2021-08-29 21:00:00,27,,1036
3839,820457,686505,2021-08-30,200,200,,,,,,,,2021-08-30 21:00:00,2021-08-30 21:00:00,45,,1036
3840,820457,686505,2021-09-01,200,200,,,,,,,,2021-09-01 21:00:00,2021-09-01 21:00:00,25,,1036
3841,820457,686505,2021-09-02,200,200,,,,,,,,2021-09-02 21:00:00,2021-09-02 21:00:00,60,,1036
3842,820457,686505,2021-09-03,200,200,,,,,,,,2021-09-03 21:00:00,2021-09-03 21:00:00,45,,1036
3843,820457,686505,2021-09-04,200,200,,,,,,,,2021-09-04 21:00:00,2021-09-04 21:00:00,19,,1036
3844,820457,686505,2021-09-05,200,200,,,,,,,,2021-09-05 21:00:00,2021-09-05 21:00:00,26,,1036
3845,820457,686505,2021-09-06,200,200,,,,,,,,2021-09-06 21:00:00,2021-09-06 21:00:00,99,,1036
3846,820457,686505,2021-09-07,200,200,,,,,,,,2021-09-07 21:00:00,2021-09-07 21:00:00,30,,1036
3847,820457,686505,2021-09-10,200,200,,,,,,,,2021-09-10 21:00:00,2021-09-10 21:00:00,14,,1036
3848,820457,686505,2021-09-11,200,200,,,,,,,,2021-09-11 21:00:00,2021-09-11 21:00:00,22,,1036
3849,820457,686505,2021-09-12,200,200,,,,,,,,2021-09-12 21:00:00,2021-09-12 21:00:00,18,,1036
3850,820457,686505,2021-09-17,200,200,,,,,,,,2021-09-17 21:00:00,2021-09-17 21:00:00,19,,1036
3851,820457,686505,2021-09-20,200,200,,,,,,,,2021-09-20 21:00:00,2021-09-20 21:00:00,84,,1036
3852,820457,686505,2021-09-24,200,200,,,,,,,,2021-09-24 21:00:00,2021-09-24 21:00:00,31,,1036
3853,820457,686505,2021-09-25,200,200,,,,,,,,2021-09-25 21:00:00,2021-09-25 21:00:00,82,,1036
3854,820457,686505,2021-09-26,200,200,,,,,,,,2021-09-26 21:00:00,2021-09-26 21:00:00,49,,1036
3855,820457,686505,2021-09-29,200,200,,,,,,,,2021-09-29 21:00:00,2021-09-29 21:00:00,24,,1036
3856,820457,686505,2021-10-02,200,200,,,,,,,,2021-10-02 21:00:00,2021-10-02 21:00:00,25,,1036
3857,820457,686505,2021-10-03,200,200,,,,,,,,2021-10-03 21:00:00,2021-10-03 21:00:00,15,,1036
3858,820457,686505,2021-10-04,200,200,,,,,,,,2021-10-04 21:00:00,2021-10-04 21:00:00,17,,1036
3859,820457,686505,2021-10-05,200,200,,,,,,,,2021-10-05 21:00:00,2021-10-05 21:00:00,32,,1036
3860,820457,686505,2021-10-08,200,200,,,,,,,,2021-10-08 21:00:00,2021-10-08 21:00:00,42,,1036
3861,820457,686505,2021-10-09,200,200,,,,,,,,2021-10-09 21:00:00,2021-10-09 21:00:00,24,,1036
3862,822377,687121,2021-08-20,200,200,,,,,,,,2021-08-20 21:00:00,2021-08-20 21:00:00,94,,1036
3863,822377,687121,2021-08-21,200,200,,,,,,,,2021-08-21 21:00:00,2021-08-21 21:00:00,15,,1036
3864,822377,687121,2021-08-22,200,200,,,,,,,,2021-08-22 21:00:00,2021-08-22 21:00:00,45,,1036
3865,822377,687121,2021-08-23,200,200,,,,,,,,2021-08-23 21:00:00,2021-08-23 21:00:00,20,,1036
3866,822377,687121,2021-08-25,200,200,,,,,,,,2021-08-25 21:00:00,2021-08-25 21:00:00,42,,1036
3867,822377,687121,2021-08-26,200,200,,,,,,,,2021-08-26 21:00:00,2021-08-26 21:00:00,42,,1036
3868,822377,687121,2021-08-27,200,200,,,,,,,,2021-08-27 21:00:00,2021-08-27 21:00:00,25,,1036
3869,822377,687121,2021-08-29,200,200,,,,,,,,2021-08-29 21:00:00,2021-08-29 21:00:00,84,,1036
3870,822377,687121,2021-08-30,200,200,,,,,,,,2021-08-30 21:00:00,2021-08-30 21:00:00,43,,1036
3871,822377,687121,2021-08-31,200,200,,,,,,,,2021-08-31 21:00:00,2021-08-31 21:00:00,28,,1036
3872,822377,687121,2021-09-02,200,200,,,,,,,,2021-09-02 21:00:00,2021-09-02 21:00:00,27,,1036
3873,822377,687121,2021-09-03,200,200,,,,,,,,2021-09-03 21:00:00,2021-09-03 21:00:00,18,,1036
3874,822377,687121,2021-09-04,200,200,,,,,,,,2021-09-04 21:00:00,2021-09-04 21:00:00,45,,1036
3875,822377,687121,2021-09-05,200,200,,,,,,,,2021-09-05 21:00:00,2021-09-05 21:00:00,24,,1036
3876,822377,687121,2021-09-06,200,200,,,,,,,,2021-09-06 21:00:00,2021-09-06 21:00:00,27,,1036
3877,822377,687121,2021-09-12,200,200,,,,,,,,2021-09-12 21:00:00,2021-09-12 21:00:00,62,,1036
3878,822377,687121,2021-09-14,200,200,,,,,,,,2021-09-14 21:00:00,2021-09-14 21:00:00,17,,1036
3879,822377,687121,2021-09-16,200,200,,,,,,,,2021-09-16 21:00:00,2021-09-16 21:00:00,98,,1036
3880,822377,687121,2021-09-17,200,200,,,,,,,,2021-09-17 21:00:00,2021-09-17 21:00:00,31,,1036
3881,822377,687121,2021-09-19,200,200,,,,,,,,2021-09-19 21:00:00,2021-09-19 21:00:00,49,,1036
3882,822377,687121,2021-09-20,200,200,,,,,,,,2021-09-20 21:00:00,2021-09-20 21:00:00,82,,1036
3883,822377,687121,2021-09-22,200,200,,,,,,,,2021-09-22 21:00:00,2021-09-22 21:00:00,64,,1036
3884,822377,687121,2021-09-23,200,200,,,,,,,,2021-09-23 21:00:00,2021-09-23 21:00:00,14,,1036
3885,822377,687121,2021-09-25,200,200,,,,,,,,2021-09-25 21:00:00,2021-09-25 21:00:00,0,,1036
3886,822377,687121,2021-09-26,200,200,,,,,,,,2021-09-26 21:00:00,2021-09-26 21:00:00,49,,1036
3887,822377,687121,2021-09-28,200,200,,,,,,,,2021-09-28 21:00:00,2021-09-28 21:00:00,23,,1036
3888,822377,687121,2021-09-29,200,200,,,,,,,,2021-09-29 21:00:00,2021-09-29 21:00:00,30,,1036
3889,822377,687121,2021-10-02,200,200,,,,,,,,2021-10-02 21:00:00,2021-10-02 21:00:00,62,,1036
3890,822377,687121,2021-10-03,200,200,,,,,,,,2021-10-03 21:00:00,2021-10-03 21:00:00,43,,1036
3891,822377,687121,2021-10-04,200,200,,,,,,,,2021-10-04 21:00:00,2021-10-04 21:00:00,17,,1036
3892,822377,687121,2021-10-05,200,200,,,,,,,,2021-10-05 21:00:00,2021-10-05 21:00:00,11,,1036
3893,822377,687121,2021-10-06,200,200,,,,,,,,2021-10-06 21:00:00,2021-10-06 21:00:00,11,,1036
3894,824573,687130,2021-08-28,200,200,,,,,,,,2021-08-28 21:00:00,2021-08-28 21:00:00,0,,1036
3895,824573,687130,2021-08-30,200,200,,,,,,,,2021-08-30 21:00:00,2021-08-30 21:00:00,84,,1036
3896,824573,687130,2021-08-31,200,200,,,,,,,,2021-08-31 21:00:00,2021-08-31 21:00:00,62,,1036
3897,824573,687130,2021-09-01,200,200,,,,,,,,2021-09-01 21:00:00,2021-09-01 21:00:00,43,,1036
3898,824573,687130,2021-09-03,200,200,,,,,,,,2021-09-03 21:00:00,2021-09-03 21:00:00,45,,1036
3899,824573,687130,2021-09-04,200,200,,,,,,,,2021-09-04 21:00:00,2021-09-04 21:00:00,28,,1036
3900,824573,687130,2021-09-05,200,200,,,,,,,,2021-09-05 21:00:00,2021-09-05 21:00:00,29,,1036
3901,824573,687130,2021-09-06,200,200,,,,,,,,2021-09-06 21:00:00,2021-09-06 21:00:00,64,,1036
3902,824573,687130,2021-09-07,200,200,,,,,,,,2021-09-07 21:00:00,2021-09-07 21:00:00,0,,1036
3903,824573,687130,2021-09-08,200,200,,,,,,,,2021-09-08 21:00:00,2021-09-08 21:00:00,16,,1036
3904,824573,687130,2021-09-09,200,200,,,,,,,,2021-09-09 21:00:00,2021-09-09 21:00:00,43,,1036
3905,824573,687130,2021-09-14,200,200,,,,,,,,2021-09-14 21:00:00,2021-09-14 21:00:00,42,,1036
3906,824573,687130,2021-09-16,200,200,,,,,,,,2021-09-16 21:00:00,2021-09-16 21:00:00,25,,1036
3907,824573,687130,2021-09-19,200,200,,,,,,,,2021-09-19 21:00:00,2021-09-19 21:00:00,0,,1036
3908,824573,687130,2021-09-20,200,200,,,,,,,,2021-09-20 21:00:00,2021-09-20 21:00:00,62,,1036
3909,824573,687130,2021-09-22,200,200,,,,,,,,2021-09-22 21:00:00,2021-09-22 21:00:00,11,,1036
3910,824573,687130,2021-09-23,200,200,,,,,,,,2021-09-23 21:00:00,2021-09-23 21:00:00,43,,1036
3911,824573,687130,2021-09-24,200,200,,,,,,,,2021-09-24 21:00:00,2021-09-24 21:00:00,15,,1036
3912,824573,687130,2021-09-25,200,200,,,,,,,,2021-09-25 21:00:00,2021-09-25 21:00:00,25,,1036
3913,824573,687130,2021-09-26,200,200,,,,,,,,2021-09-26 21:00:00,2021-09-26 21:00:00,20,,1036
3914,824573,687130,2021-09-27,200,200,,,,,,,,2021-09-27 21:00:00,2021-09-27 21:00:00,19,,1036
3915,824573,687130,2021-09-29,200,200,,,,,,,,2021-09-29 21:00:00,2021-09-29 21:00:00,32,,1036
3916,824573,687130,2021-09-30,200,200,,,,,,,,2021-09-30 21:00:00,2021-09-30 21:00:00,45,,1036
3917,824573,687130,2021-10-01,200,200,,,,,,,,2021-10-01 21:00:00,2021-10-01 21:00:00,60,,1036
3918,824573,687130,2021-10-02,200,200,,,,,,,,2021-10-02 21:00:00,2021-10-02 21:00:00,94,,1036
3919,824573,687130,2021-10-03,200,200,,,,,,,,2021-10-03 21:00:00,2021-10-03 21:00:00,30,,1036
3920,824573,687130,2021-10-05,200,200,,,,,,,,2021-10-05 21:00:00,2021-10-05 21:00:00,13,,1036
3921,824573,687130,2021-10-07,200,200,,,,,,,,2021-10-07 21:00:00,2021-10-07 21:00:00,15,,1036
3922,824573,687130,2021-10-08,200,200,,,,,,,,2021-10-08 21:00:00,2021-10-08 21:00:00,59,,1036
3923,824573,687130,2021-10-09,200,200,,,,,,,,2021-10-09 21:00:00,2021-10-09 21:00:00,27,,1036
3924,824573,687130,2021-10-10,200,200,,,,,,,,2021-10-10 21:00:00,2021-10-10 21:00:00,26,,1036
3925,824573,687130,2021-10-11,200,200,,,,,,,,2021-10-11 21:00:00,2021-10-11 21:00:00,0,,1036
3926,824573,687130,2021-10-13,200,200,,,,,,,,2021-10-13 21:00:00,2021-10-13 21:00:00,32,,1036
3927,824573,687130,2021-10-14,200,200,,,,,,,,2021-10-14 21:00:00,2021-10-14 21:00:00,17,,1036
3928,824573,687130,2021-10-15,200,200,,,,,,,,2021-10-15 21:00:00,2021-10-15 21:00:00,32,,1036
3929,824573,687130,2021-10-19,200,200,,,,,,,,2021-10-19 21:00:00,2021-10-19 21:00:00,64,,1036
3930,824573,687130,2021-10-21,200,200,,,,,,,,2021-10-21 21:00:00,2021-10-21 21:00:00,11,,1036
3931,824576,687131,2021-09-10,200,200,,,,,,,,2021-09-10 21:00:00,2021-09-10 21:00:00,24,,1036
3932,824576,687131,2021-09-13,200,200,,,,,,,,2021-09-13 21:00:00,2021-09-13 21:00:00,20,,1036
3933,824576,687131,2021-09-14,200,200,,,,,,,,2021-09-14 21:00:00,2021-09-14 21:00:00,30,,1036
3934,824576,687131,2021-09-15,200,200,,,,,,,,2021-09-15 21:00:00,2021-09-15 21:00:00,73,,1036
3935,824576,687131,2021-09-18,200,200,,,,,,,,2021-09-18 21:00:00,2021-09-18 21:00:00,24,,1036
3936,824576,687131,2021-09-19,200,200,,,,,,,,2021-09-19 21:00:00,2021-09-19 21:00:00,64,,1036
3937,824576,687131,2021-09-21,200,200,,,,,,,,2021-09-21 21:00:00,2021-09-21 21:00:00,24,,1036
3938,824576,687131,2021-09-26,200,200,,,,,,,,2021-09-26 21:00:00,2021-09-26 21:00:00,23,,1036
3939,824576,687131,2021-09-29,200,200,,,,,,,,2021-09-29 21:00:00,2021-09-29 21:00:00,64,,1036
3940,824576,687131,2021-10-01,200,200,,,,,,,,2021-10-01 21:00:00,2021-10-01 21:00:00,32,,1036
3941,824576,687131,2021-10-02,200,200,,,,,,,,2021-10-02 21:00:00,2021-10-02 21:00:00,60,,1036
3942,824576,687131,2021-10-06,200,200,,,,,,,,2021-10-06 21:00:00,2021-10-06 21:00:00,64,,1036
3943,824576,687131,2021-10-07,200,200,,,,,,,,2021-10-07 21:00:00,2021-10-07 21:00:00,43,,1036
3944,824576,687131,2021-10-17,200,200,,,,,,,,2021-10-17 21:00:00,2021-10-17 21:00:00,28,,1036
3945,824576,687131,2021-10-19,200,200,,,,,,,,2021-10-19 21:00:00,2021-10-19 21:00:00,29,,1036
3946,824576,687131,2021-10-20,200,200,,,,,,,,2021-10-20 21:00:00,2021-10-20 21:00:00,49,,1036
3947,824575,687132,2021-08-30,200,200,,,,,,,,2021-08-30 21:00:00,2021-08-30 21:00:00,99,,1036
3948,824575,687132,2021-09-01,200,200,,,,,,,,2021-09-01 21:00:00,2021-09-01 21:00:00,26,,1036
3949,824575,687132,2021-09-05,200,200,,,,,,,,2021-09-05 21:00:00,2021-09-05 21:00:00,27,,1036
3950,824575,687132,2021-09-12,200,200,,,,,,,,2021-09-12 21:00:00,2021-09-12 21:00:00,0,,1036
3951,824575,687132,2021-09-15,200,200,,,,,,,,2021-09-15 21:00:00,2021-09-15 21:00:00,17,,1036
3952,824575,687132,2021-09-17,200,200,,,,,,,,2021-09-17 21:00:00,2021-09-17 21:00:00,15,,1036
3953,824575,687132,2021-09-20,200,200,,,,,,,,2021-09-20 21:00:00,2021-09-20 21:00:00,23,,1036
3954,824575,687132,2021-09-21,200,200,,,,,,,,2021-09-21 21:00:00,2021-09-21 21:00:00,73,,1036
3955,824575,687132,2021-09-22,200,200,,,,,,,,2021-09-22 21:00:00,2021-09-22 21:00:00,29,,1036
3956,824575,687132,2021-09-23,200,200,,,,,,,,2021-09-23 21:00:00,2021-09-23 21:00:00,45,,1036
3957,824575,687132,2021-09-29,200,200,,,,,,,,2021-09-29 21:00:00,2021-09-29 21:00:00,21,,1036
3958,824575,687132,2021-10-06,200,200,,,,,,,,2021-10-06 21:00:00,2021-10-06 21:00:00,23,,1036
3959,824575,687132,2021-10-09,200,200,,,,,,,,2021-10-09 21:00:00,2021-10-09 21:00:00,27,,1036
3960,824575,687132,2021-10-10,200,200,,,,,,,,2021-10-10 21:00:00,2021-10-10 21:00:00,32,,1036
