YouthEducationStatusID,EnrollmentID,PersonalID,InformationDate,CurrentSchoolAttend,MostRecentEdStatus,CurrentEdStatus,DataCollectionStage,DateCreated,DateUpdated,UserID,DateDeleted,ExportID
786348_3,786348,622346,2021-10-15,,,,3,2020-10-22 10:17:20,2021-11-01 10:23:19,23,,MERGED-ID
853528_1,853528,633342,2022-06-16,,,,1,2022-06-16 09:25:47,2022-06-16 09:25:47,23,,MERGED-ID
788728_1,788728,670648,2020-11-11,,,,1,2020-11-12 08:46:37,2021-11-24 13:19:15,23,,MERGED-ID
788728_3,788728,670648,2021-11-10,,,,3,2020-11-12 08:46:37,2021-11-24 13:19:15,23,,MERGED-ID
853972_1,853972,685217,2022-06-20,,,,1,2022-06-21 10:46:18,2022-06-21 10:46:18,23,,MERGED-ID
842163_1,842163,696851,2022-02-28,,,,1,2022-02-28 09:25:32,2022-03-17 14:57:01,23,,MERGED-ID
851293_1,851293,700481,2022-05-26,,,,1,2022-05-26 09:03:23,2022-09-12 16:05:30,23,,MERGED-ID
851293_3,851293,700481,2022-09-12,,,,3,2022-05-26 09:03:23,2022-09-12 16:05:30,23,,MERGED-ID
832041_1,832041,134345,2021-11-30,,,,1,2021-11-30 14:34:00,2021-12-01 19:57:12,29,,MERGED-ID
832041_3,832041,134345,2021-12-01,,,,3,2021-11-30 14:34:00,2021-12-01 19:57:12,29,,MERGED-ID
832047_1,832047,176754,2021-11-30,,,,1,2021-11-30 14:46:53,2021-12-01 19:53:54,29,,MERGED-ID
832047_3,832047,176754,2021-12-01,,,,3,2021-11-30 14:46:53,2021-12-01 19:53:54,29,,MERGED-ID
857506_1,857506,618179,2022-07-26,,,,1,2022-07-26 12:11:36,2022-08-23 14:18:26,29,,MERGED-ID
857506_3,857506,618179,2022-08-23,,,,3,2022-07-26 12:11:36,2022-08-23 14:18:26,29,,MERGED-ID
832052_1,832052,631859,2021-11-30,,,,1,2021-11-30 15:11:10,2021-12-01 19:39:35,29,,MERGED-ID
832052_3,832052,631859,2021-12-01,,,,3,2021-11-30 15:11:10,2021-12-01 19:39:35,29,,MERGED-ID
833741_1,833741,640839,2021-11-30,,,,1,2021-12-15 08:22:03,2021-12-15 08:26:59,29,,MERGED-ID
833741_3,833741,640839,2021-12-01,,,,3,2021-12-15 08:22:03,2021-12-15 08:26:59,29,,MERGED-ID
828788_1,828788,641953,2021-10-26,,,,1,2021-10-26 12:24:16,2021-12-03 10:37:01,26,,MERGED-ID
828788_3,828788,641953,2021-12-03,,,,3,2021-10-26 12:24:16,2021-12-03 10:37:01,26,,MERGED-ID
827718_1,827718,644978,2021-10-13,,,,1,2021-10-13 13:58:34,2022-08-29 11:27:03,26,,MERGED-ID
827718_3,827718,644978,2021-11-23,,,,3,2021-10-13 13:58:34,2022-08-29 11:27:03,26,,MERGED-ID
832034_1,832034,647446,2021-11-30,,,,1,2021-11-30 14:28:12,2021-12-01 19:58:19,29,,MERGED-ID
832034_3,832034,647446,2021-12-01,,,,3,2021-11-30 14:28:12,2021-12-01 19:58:19,29,,MERGED-ID
854213_1,854213,669313,2022-06-21,,,,1,2022-06-23 07:31:37,2022-07-11 10:38:18,26,,MERGED-ID
854213_3,854213,669313,2022-07-11,,,,3,2022-06-23 07:31:37,2022-07-11 10:38:18,26,,MERGED-ID
832049_1,832049,669928,2021-11-30,,,,1,2021-11-30 14:54:26,2021-12-01 19:50:27,29,,MERGED-ID
832049_3,832049,669928,2021-12-01,,,,3,2021-11-30 14:54:26,2021-12-01 19:50:27,29,,MERGED-ID
833423_1,833423,684918,2021-11-30,,,,1,2021-12-13 08:21:39,2021-12-13 08:30:30,29,,MERGED-ID
833423_3,833423,684918,2021-12-01,,,,3,2021-12-13 08:21:39,2021-12-13 08:30:30,29,,MERGED-ID
827172_1,827172,688807,2021-09-14,,,,1,2021-10-07 09:26:07,2022-05-27 08:14:45,29,,MERGED-ID
827172_3,827172,688807,2022-05-27,,,,3,2021-10-07 09:26:07,2022-05-27 08:14:45,29,,MERGED-ID
826833_1,826833,689671,2021-09-29,,,,1,2021-10-05 10:03:17,2022-02-15 15:58:20,26,,MERGED-ID
826833_3,826833,689671,2022-02-15,,,,3,2021-10-05 10:03:17,2022-02-15 15:58:20,26,,MERGED-ID
826852_1,826852,690034,2021-09-30,,,,1,2021-10-05 10:50:38,2022-08-17 14:11:19,29,,MERGED-ID
826852_3,826852,690034,2022-08-17,,,,3,2021-10-05 10:50:38,2022-08-17 14:11:19,29,,MERGED-ID
832050_1,832050,690477,2021-11-30,,,,1,2021-11-30 15:00:42,2021-12-01 19:41:03,29,,MERGED-ID
832050_3,832050,690477,2021-12-01,,,,3,2021-11-30 15:00:42,2021-12-01 19:41:03,29,,MERGED-ID
858145_1,858145,695249,2022-08-02,,,,1,2022-08-02 08:11:55,2022-08-26 07:20:27,26,,MERGED-ID
858145_3,858145,695249,2022-08-26,,,,3,2022-08-02 08:11:55,2022-08-26 07:20:27,26,,MERGED-ID
859103_1,859103,704224,2022-08-01,,,,1,2022-08-10 12:33:42,2022-08-29 09:21:48,26,,MERGED-ID
859103_3,859103,704224,2022-08-11,,,,3,2022-08-10 12:33:42,2022-08-29 09:21:48,26,,MERGED-ID
860935_1,860935,288419,2022-08-22,,,,1,2022-08-26 13:16:17,2022-08-26 13:16:17,28,,MERGED-ID
850760_1,850760,517240,2022-05-18,,,,1,2022-05-20 09:02:24,2022-06-10 09:24:03,28,,MERGED-ID
850760_3,850760,517240,2022-06-09,,,,3,2022-05-20 09:02:24,2022-06-10 09:24:03,28,,MERGED-ID
846302_1,846302,552251,2022-03-25,,,,1,2022-04-05 08:57:08,2022-05-12 15:49:14,28,,MERGED-ID
846302_3,846302,552251,2022-04-29,,,,3,2022-04-05 08:57:08,2022-05-12 15:49:14,28,,MERGED-ID
841488_1,841488,597164,2022-02-18,,,,1,2022-02-21 09:06:43,2022-03-21 14:22:51,28,,MERGED-ID
841488_3,841488,597164,2022-03-15,,,,3,2022-02-21 09:06:43,2022-03-21 14:22:51,28,,MERGED-ID
847328_1,847328,598278,2022-04-09,,,,1,2022-04-14 14:52:36,2022-05-12 15:24:39,28,,MERGED-ID
847328_3,847328,598278,2022-05-03,,,,3,2022-04-14 14:52:36,2022-05-12 15:24:39,28,,MERGED-ID
845301_1,845301,606553,2022-03-22,,,,1,2022-03-28 16:19:56,2022-04-01 14:06:24,28,,MERGED-ID
845301_3,845301,606553,2022-03-29,,,,3,2022-03-28 16:19:56,2022-04-01 14:06:24,28,,MERGED-ID
844129_1,844129,608931,2022-03-15,,,,1,2022-03-17 10:15:02,2022-03-17 10:15:02,28,,MERGED-ID
831334_1,831334,616111,2021-11-16,,,,1,2021-11-19 11:21:59,2021-11-29 16:11:46,28,,MERGED-ID
831334_3,831334,616111,2021-11-22,,,,3,2021-11-19 11:21:59,2021-11-29 16:11:46,28,,MERGED-ID
833371_1,833371,626834,2021-05-12,,,,1,2021-12-10 15:03:30,2021-12-29 14:18:05,28,,MERGED-ID
833371_3,833371,626834,2021-12-23,,,,3,2021-12-10 15:03:30,2021-12-29 14:18:05,28,,MERGED-ID
838616_1,838616,627375,2022-01-24,,,,1,2022-01-27 08:50:04,2022-05-06 15:08:43,28,,MERGED-ID
838616_3,838616,627375,2022-04-26,,,,3,2022-01-27 08:50:04,2022-05-06 15:08:43,28,,MERGED-ID
833779_1,833779,631138,2021-07-19,,,,1,2021-12-15 10:20:31,2022-01-06 11:33:07,28,,MERGED-ID
833779_3,833779,631138,2022-01-04,,,,3,2021-12-15 10:20:31,2022-01-06 11:33:07,28,,MERGED-ID
833364_1,833364,635482,2021-04-09,,,,1,2021-12-10 14:43:20,2021-12-17 13:43:50,28,,MERGED-ID
833364_3,833364,635482,2021-12-14,,,,3,2021-12-10 14:43:20,2021-12-17 13:43:50,28,,MERGED-ID
838623_1,838623,636700,2022-01-13,,,,1,2022-01-27 09:01:50,2022-05-05 11:17:46,28,,MERGED-ID
838623_3,838623,636700,2022-04-07,,,,3,2022-01-27 09:01:50,2022-05-05 11:17:46,28,,MERGED-ID
860325_1,860325,637859,2022-08-19,,,,1,2022-08-22 14:05:10,2022-08-22 14:05:10,28,,MERGED-ID
855597_1,855597,640916,2022-07-01,,,,1,2022-07-07 09:32:40,2022-07-07 09:32:40,28,,MERGED-ID
853989_1,853989,641458,2022-06-20,,,,1,2022-06-21 12:29:08,2022-06-21 12:29:08,28,,MERGED-ID
833328_1,833328,650975,2021-08-11,,,,1,2021-12-10 11:25:10,2022-01-26 13:36:21,29,,MERGED-ID
833328_3,833328,650975,2021-12-29,,,,3,2021-12-10 11:25:10,2022-01-26 13:36:21,29,,MERGED-ID
835880_1,835880,650975,2021-12-29,,,,1,2022-01-06 11:21:23,2022-01-06 11:26:24,28,,MERGED-ID
835880_3,835880,650975,2021-12-29,,,,3,2022-01-06 11:21:23,2022-01-06 11:26:24,28,,MERGED-ID
861490_1,861490,652755,2022-08-29,,,,1,2022-09-01 08:40:33,2022-09-01 08:40:33,28,,MERGED-ID
831316_1,831316,657323,2021-11-18,,,,1,2021-11-19 10:26:43,2022-03-01 08:48:54,28,,MERGED-ID
831316_3,831316,657323,2022-02-25,,,,3,2021-11-19 10:26:43,2022-03-01 08:48:54,28,,MERGED-ID
851732_1,851732,659777,2022-05-25,,,,1,2022-06-01 11:53:54,2022-06-20 08:45:12,28,,MERGED-ID
851732_3,851732,659777,2022-06-08,,,,3,2022-06-01 11:53:54,2022-06-20 08:45:12,28,,MERGED-ID
861285_1,861285,659777,2022-07-21,,,,1,2022-08-30 12:47:47,2022-08-30 12:47:47,28,,MERGED-ID
833338_1,833338,660835,2021-09-14,,,,1,2021-12-10 11:44:22,2021-12-10 11:47:57,29,,MERGED-ID
833338_3,833338,660835,2021-10-18,,,,3,2021-12-10 11:44:22,2021-12-10 11:47:57,29,,MERGED-ID
839252_1,839252,661271,2021-11-01,,,,1,2022-02-01 10:34:48,2022-02-16 09:31:04,28,,MERGED-ID
839252_3,839252,661271,2022-02-11,,,,3,2022-02-01 10:34:48,2022-02-16 09:31:04,28,,MERGED-ID
858850_1,858850,662854,2022-08-05,,,,1,2022-08-08 12:32:22,2022-08-08 12:32:22,28,,MERGED-ID
849509_1,849509,668601,2022-05-03,,,,1,2022-05-06 11:02:17,2022-05-06 11:02:17,29,,MERGED-ID
838264_1,838264,669472,2021-09-08,,,,1,2022-01-25 13:55:05,2022-07-21 16:46:06,28,,MERGED-ID
838264_3,838264,669472,2022-07-14,,,,3,2022-01-25 13:55:05,2022-07-21 16:46:06,28,,MERGED-ID
838629_1,838629,672917,2021-08-10,,,,1,2022-01-27 09:26:54,2022-02-11 13:38:48,28,,MERGED-ID
838629_3,838629,672917,2022-02-04,,,,3,2022-01-27 09:26:54,2022-02-11 13:38:48,28,,MERGED-ID
832560_1,832560,672978,2021-11-29,,,,1,2021-12-03 11:54:07,2022-01-26 13:41:15,29,,MERGED-ID
832560_3,832560,672978,2021-12-20,,,,3,2021-12-03 11:54:07,2022-01-26 13:41:15,29,,MERGED-ID
850067_1,850067,672978,2022-05-04,,,,1,2022-05-12 15:38:47,2022-05-12 15:38:47,28,,MERGED-ID
858522_1,858522,681792,2022-04-19,,,,1,2022-08-04 11:53:33,2022-08-04 11:54:58,28,,MERGED-ID
858522_3,858522,681792,2022-07-09,,,,3,2022-08-04 11:53:33,2022-08-04 11:54:58,28,,MERGED-ID
853779_1,853779,682842,2022-06-02,,,,1,2022-06-20 08:33:02,2022-06-20 08:33:02,28,,MERGED-ID
833667_1,833667,683324,2021-05-26,,,,1,2021-12-14 14:18:48,2022-02-16 08:41:12,28,,MERGED-ID
833667_3,833667,683324,2022-02-11,,,,3,2021-12-14 14:18:48,2022-02-16 08:41:12,28,,MERGED-ID
833098_1,833098,683516,2021-12-06,,,,1,2021-12-08 16:17:46,2022-06-01 11:45:18,28,,MERGED-ID
833098_3,833098,683516,2022-05-11,,,,3,2021-12-08 16:17:46,2022-06-01 11:45:18,28,,MERGED-ID
833774_1,833774,683920,2021-06-11,,,,1,2021-12-15 10:15:02,2021-12-15 10:18:13,29,,MERGED-ID
833774_3,833774,683920,2021-10-25,,,,3,2021-12-15 10:15:02,2021-12-15 10:18:13,29,,MERGED-ID
861253_1,861253,684591,2022-07-20,,,,1,2022-08-30 10:19:11,2022-08-30 10:19:11,28,,MERGED-ID
833784_1,833784,687423,2021-08-18,,,,1,2021-12-15 10:24:03,2021-12-15 10:26:18,29,,MERGED-ID
833784_3,833784,687423,2021-11-11,,,,3,2021-12-15 10:24:03,2021-12-15 10:26:18,29,,MERGED-ID
833010_1,833010,690162,2021-12-03,,,,1,2021-12-08 09:20:17,2021-12-08 09:20:17,28,,MERGED-ID
830388_1,830388,691973,2021-11-08,,,,1,2021-11-11 13:13:51,2021-11-29 16:15:10,28,,MERGED-ID
830388_3,830388,691973,2021-11-18,,,,3,2021-11-11 13:13:51,2021-11-29 16:15:10,28,,MERGED-ID
838195_1,838195,693112,2022-01-10,,,,1,2022-01-25 10:14:33,2022-05-05 11:16:36,28,,MERGED-ID
838195_3,838195,693112,2022-04-25,,,,3,2022-01-25 10:14:33,2022-05-05 11:16:36,28,,MERGED-ID
861716_1,861716,693112,2022-08-05,,,,1,2022-09-02 13:13:53,2022-09-02 13:13:53,28,,MERGED-ID
843615_1,843615,693533,2022-02-24,,,,1,2022-03-11 15:45:38,2022-03-11 15:45:38,28,,MERGED-ID
840619_1,840619,693985,2022-02-10,,,,1,2022-02-11 13:34:26,2022-08-26 09:14:30,28,,MERGED-ID
840619_3,840619,693985,2022-08-24,,,,3,2022-02-11 13:34:26,2022-08-26 09:14:30,28,,MERGED-ID
835240_1,835240,694201,2021-12-29,,,,1,2021-12-30 15:12:40,2022-05-02 13:34:56,29,,MERGED-ID
835240_3,835240,694201,2022-04-30,,,,3,2021-12-30 15:12:40,2022-05-02 13:34:56,29,,MERGED-ID
835417_1,835417,694292,2021-12-30,,,,1,2022-01-03 11:28:10,2022-02-01 08:52:21,28,,MERGED-ID
835417_3,835417,694292,2022-01-28,,,,3,2022-01-03 11:28:10,2022-02-01 08:52:21,28,,MERGED-ID
837981_1,837981,695280,2022-01-20,,,,1,2022-01-24 09:39:08,2022-04-11 13:57:36,29,,MERGED-ID
837981_3,837981,695280,2022-04-05,,,,3,2022-01-24 09:39:08,2022-04-11 13:57:36,29,,MERGED-ID
839403_1,839403,695832,2022-01-14,,,,1,2022-02-02 09:50:24,2022-02-16 08:44:06,28,,MERGED-ID
839403_3,839403,695832,2022-02-11,,,,3,2022-02-02 09:50:24,2022-02-16 08:44:06,28,,MERGED-ID
851727_1,851727,695937,2022-04-20,,,,1,2022-06-01 11:37:29,2022-06-01 11:51:26,28,,MERGED-ID
851727_3,851727,695937,2022-05-18,,,,3,2022-06-01 11:37:29,2022-06-01 11:51:26,28,,MERGED-ID
841821_1,841821,696767,2022-02-21,,,,1,2022-02-23 10:41:49,2022-03-07 10:59:47,29,,MERGED-ID
841821_3,841821,696767,2022-02-24,,,,3,2022-02-23 10:41:49,2022-03-07 10:59:47,29,,MERGED-ID
844400_1,844400,697858,2022-03-17,,,,1,2022-03-21 09:37:13,2022-06-21 08:36:50,28,,MERGED-ID
844400_3,844400,697858,2022-06-17,,,,3,2022-03-21 09:37:13,2022-06-21 08:36:50,28,,MERGED-ID
847327_1,847327,699166,2022-04-11,,,,1,2022-04-14 14:44:16,2022-07-06 13:13:19,28,,MERGED-ID
847327_3,847327,699166,2022-06-30,,,,3,2022-04-14 14:44:16,2022-07-06 13:13:19,28,,MERGED-ID
854892_1,854892,701683,2022-06-28,,,,1,2022-06-29 10:46:19,2022-08-15 09:41:31,28,,MERGED-ID
854892_3,854892,701683,2022-08-09,,,,3,2022-06-29 10:46:19,2022-08-15 09:41:31,28,,MERGED-ID
855529_1,855529,703504,2022-06-21,,,,1,2022-07-06 13:18:50,2022-07-06 13:18:50,28,,MERGED-ID
821296_1,821296,628600,2021-08-10,,,,1,2021-08-10 07:50:43,2021-10-04 08:34:28,26,,MERGED-ID
821296_3,821296,628600,2021-10-04,,,,3,2021-08-10 07:50:43,2021-10-04 08:34:28,26,,MERGED-ID
856371_1,856371,672605,2022-07-14,,,,1,2022-07-14 11:07:58,2022-08-31 08:10:55,30,,MERGED-ID
856371_3,856371,672605,2022-08-31,,,,3,2022-07-14 11:07:58,2022-08-31 08:10:55,30,,MERGED-ID
860790_1,860790,673305,2022-08-26,,,,1,2022-08-26 07:22:35,2022-08-26 07:22:36,26,,MERGED-ID
841941_1,841941,694968,2022-01-13,,,,1,2022-02-24 09:59:00,2022-03-01 07:59:15,26,,MERGED-ID
841941_3,841941,694968,2022-03-01,,,,3,2022-02-24 09:59:00,2022-03-01 07:59:15,26,,MERGED-ID
841922_1,841922,696644,2022-02-24,,,,1,2022-02-24 07:32:12,2022-04-15 07:26:52,26,,MERGED-ID
841922_3,841922,696644,2022-04-15,,,,3,2022-02-24 07:32:12,2022-04-15 07:26:52,26,,MERGED-ID
855322_1,855322,699777,2022-06-02,,,,1,2022-07-05 10:43:35,2022-07-05 10:44:54,26,,MERGED-ID
855322_3,855322,699777,2022-07-05,,,,3,2022-07-05 10:43:35,2022-07-05 10:44:54,26,,MERGED-ID
856368_1,856368,703623,2022-07-14,,,,1,2022-07-14 11:03:48,2022-07-14 11:03:48,26,,MERGED-ID
857915_1,857915,704460,2022-07-29,,,,1,2022-07-29 12:03:27,2022-09-02 09:30:28,26,,MERGED-ID
857915_3,857915,704460,2022-09-02,,,,3,2022-07-29 12:03:27,2022-09-02 09:30:28,26,,MERGED-ID
822411_1,822411,92070,2021-08-21,,,,1,2021-08-21 22:22:11,2021-10-09 14:39:07,27,,MERGED-ID
822411_3,822411,92070,2021-10-09,,,,3,2021-08-21 22:22:11,2021-10-09 14:39:07,27,,MERGED-ID
849559_1,849559,104039,2022-05-06,,,,1,2022-05-07 08:34:17,2022-05-07 08:34:17,27,,MERGED-ID
858134_1,858134,124983,2022-08-01,,,,1,2022-08-01 19:53:55,2022-08-01 19:53:55,30,,MERGED-ID
837729_1,837729,150484,2022-01-12,,,,1,2022-01-20 13:22:32,2022-03-01 15:26:06,27,,MERGED-ID
837729_3,837729,150484,2022-02-28,,,,3,2022-01-20 13:22:32,2022-03-01 15:26:06,27,,MERGED-ID
822840_1,822840,278774,2021-08-25,,,,1,2021-08-25 19:45:04,2021-11-14 07:45:32,27,,MERGED-ID
822840_3,822840,278774,2021-11-13,,,,3,2021-08-25 19:45:04,2021-11-14 07:45:32,27,,MERGED-ID
828874_1,828874,401346,2021-10-26,,,,1,2021-10-26 17:17:53,2022-01-19 19:03:45,16,,MERGED-ID
828874_3,828874,401346,2022-01-18,,,,3,2021-10-26 17:17:53,2022-01-19 19:03:45,16,,MERGED-ID
856590_1,856590,404877,2022-07-17,,,,1,2022-07-17 12:07:58,2022-07-17 12:07:58,30,,MERGED-ID
850856_1,850856,405886,2022-05-20,,,,1,2022-05-20 21:31:14,2022-07-13 17:39:30,30,,MERGED-ID
850856_3,850856,405886,2022-07-12,,,,3,2022-05-20 21:31:14,2022-07-13 17:39:30,30,,MERGED-ID
859339_1,859339,408180,2022-08-11,,,,1,2022-08-12 02:35:36,2022-08-12 02:35:36,30,,MERGED-ID
859439_1,859439,425595,2022-08-14,,,,1,2022-08-14 22:25:27,2022-08-14 22:25:27,30,,MERGED-ID
850639_1,850639,500838,2022-05-18,,,,1,2022-05-18 20:10:16,2022-07-20 12:29:40,30,,MERGED-ID
850639_3,850639,500838,2022-07-19,,,,3,2022-05-18 20:10:16,2022-07-20 12:29:40,30,,MERGED-ID
852843_1,852843,533218,2022-06-10,,,,1,2022-06-10 16:20:55,2022-08-11 02:51:51,30,,MERGED-ID
852843_3,852843,533218,2022-08-08,,,,3,2022-06-10 16:20:55,2022-08-11 02:51:51,30,,MERGED-ID
820429_1,820429,533242,2021-07-31,,,,1,2021-07-31 22:30:30,2021-10-09 15:26:07,27,,MERGED-ID
820429_3,820429,533242,2021-10-07,,,,3,2021-07-31 22:30:30,2021-10-09 15:26:07,27,,MERGED-ID
827989_1,827989,534187,2021-10-17,,,,1,2021-10-17 19:29:53,2021-12-15 12:34:08,27,,MERGED-ID
827989_3,827989,534187,2021-12-14,,,,3,2021-10-17 19:29:53,2021-12-15 12:34:08,27,,MERGED-ID
842203_1,842203,537915,2022-02-26,,,,1,2022-02-28 11:37:20,2022-05-24 09:19:46,29,,MERGED-ID
842203_3,842203,537915,2022-04-17,,,,3,2022-02-28 11:37:20,2022-05-24 09:19:46,29,,MERGED-ID
826454_1,826454,563542,2021-09-30,,,,1,2021-09-30 19:34:12,2022-01-19 19:07:00,16,,MERGED-ID
826454_3,826454,563542,2022-01-18,,,,3,2021-09-30 19:34:12,2022-01-19 19:07:00,16,,MERGED-ID
843809_1,843809,588757,2022-03-14,,,,1,2022-03-14 23:03:26,2022-05-19 22:36:09,30,,MERGED-ID
843809_3,843809,588757,2022-05-15,,,,3,2022-03-14 23:03:26,2022-05-19 22:36:09,30,,MERGED-ID
852408_1,852408,595159,2022-06-07,,,,1,2022-06-07 18:42:53,2022-08-01 20:37:27,30,,MERGED-ID
852408_3,852408,595159,2022-07-31,,,,3,2022-06-07 18:42:53,2022-08-01 20:37:27,30,,MERGED-ID
849673_1,849673,595665,2022-05-04,,,,1,2022-05-09 13:55:43,2022-08-31 15:22:27,26,,MERGED-ID
849673_3,849673,595665,2022-07-21,,,,3,2022-05-09 13:55:43,2022-08-31 15:22:27,26,,MERGED-ID
850181_1,850181,595665,2022-05-13,,,,1,2022-05-14 08:07:27,2022-07-22 09:22:08,30,,MERGED-ID
850181_3,850181,595665,2022-07-21,,,,3,2022-05-14 08:07:27,2022-07-22 09:22:08,30,,MERGED-ID
821759_1,821759,598862,2021-08-14,,,,1,2021-08-14 18:13:59,2021-10-04 21:05:29,27,,MERGED-ID
821759_3,821759,598862,2021-10-04,,,,3,2021-08-14 18:13:59,2021-10-04 21:05:29,27,,MERGED-ID
826957_1,826957,604393,2021-10-05,,,,1,2021-10-05 20:36:45,2021-12-03 13:23:27,27,,MERGED-ID
826957_3,826957,604393,2021-12-02,,,,3,2021-10-05 20:36:45,2021-12-03 13:23:27,27,,MERGED-ID
857989_1,857989,607544,2022-07-31,,,,1,2022-07-31 19:15:39,2022-07-31 19:15:39,30,,MERGED-ID
826584_1,826584,609940,2021-10-01,,,,1,2021-10-01 18:43:47,2021-12-28 12:04:11,29,,MERGED-ID
826584_3,826584,609940,2021-11-22,,,,3,2021-10-01 18:43:47,2021-12-28 12:04:11,29,,MERGED-ID
834525_1,834525,617397,2021-12-22,,,,1,2021-12-22 23:15:16,2022-02-16 17:18:23,16,,MERGED-ID
834525_3,834525,617397,2022-02-15,,,,3,2021-12-22 23:15:16,2022-02-16 17:18:23,16,,MERGED-ID
854645_1,854645,619425,2022-06-24,,,,1,2022-06-27 19:46:34,2022-06-27 19:46:34,30,,MERGED-ID
845145_1,845145,622346,2022-03-19,,,,1,2022-03-26 07:52:58,2022-07-01 09:28:11,28,,MERGED-ID
845145_3,845145,622346,2022-06-28,,,,3,2022-03-26 07:52:58,2022-07-01 09:28:11,28,,MERGED-ID
843385_1,843385,625358,2022-03-08,,,,1,2022-03-09 15:35:57,2022-05-15 21:01:49,29,,MERGED-ID
843385_3,843385,625358,2022-05-15,,,,3,2022-03-09 15:35:57,2022-05-15 21:01:49,29,,MERGED-ID
828316_1,828316,626351,2021-10-20,,,,1,2021-10-20 19:08:37,2021-12-11 08:26:43,27,,MERGED-ID
828316_3,828316,626351,2021-12-10,,,,3,2021-10-20 19:08:37,2021-12-11 08:26:43,27,,MERGED-ID
841406_1,841406,632700,2022-02-17,,,,1,2022-02-18 13:52:36,2022-04-28 22:06:29,30,,MERGED-ID
841406_3,841406,632700,2022-04-27,,,,3,2022-02-18 13:52:36,2022-04-28 22:06:29,30,,MERGED-ID
834658_1,834658,634467,2021-12-23,,,,1,2021-12-24 19:15:30,2022-02-10 10:46:45,16,,MERGED-ID
834658_3,834658,634467,2022-02-08,,,,3,2021-12-24 19:15:30,2022-02-10 10:46:45,16,,MERGED-ID
842199_1,842199,637892,2022-02-26,,,,1,2022-02-28 11:19:20,2022-04-17 14:22:58,27,,MERGED-ID
842199_3,842199,637892,2022-04-17,,,,3,2022-02-28 11:19:20,2022-04-17 14:22:58,27,,MERGED-ID
846811_1,846811,643218,2022-04-08,,,,1,2022-04-09 08:41:00,2022-06-04 14:27:33,30,,MERGED-ID
846811_3,846811,643218,2022-06-03,,,,3,2022-04-09 08:41:00,2022-06-04 14:27:33,30,,MERGED-ID
820401_1,820401,646472,2021-07-30,,,,1,2021-07-30 20:23:14,2021-10-09 01:50:26,16,,MERGED-ID
820401_3,820401,646472,2021-10-07,,,,3,2021-07-30 20:23:14,2021-10-09 01:50:26,16,,MERGED-ID
842188_1,842188,649330,2022-02-27,,,,1,2022-02-28 10:52:28,2022-04-19 10:07:10,16,,MERGED-ID
842188_3,842188,649330,2022-04-16,,,,3,2022-02-28 10:52:28,2022-04-19 10:07:10,16,,MERGED-ID
844887_1,844887,650429,2022-03-23,,,,1,2022-03-24 08:08:18,2022-05-28 14:28:18,30,,MERGED-ID
844887_3,844887,650429,2022-05-27,,,,3,2022-03-24 08:08:18,2022-05-28 14:28:18,30,,MERGED-ID
843233_1,843233,651734,2022-03-07,,,,1,2022-03-08 19:19:31,2022-04-25 19:26:30,27,,MERGED-ID
843233_3,843233,651734,2022-04-22,,,,3,2022-03-08 19:19:31,2022-04-25 19:26:30,27,,MERGED-ID
848341_1,848341,651734,2022-04-24,,,,1,2022-04-25 19:27:03,2022-06-14 14:09:54,30,,MERGED-ID
848341_3,848341,651734,2022-06-14,,,,3,2022-04-25 19:27:03,2022-06-14 14:09:54,30,,MERGED-ID
829499_1,829499,660586,2021-10-30,,,,1,2021-11-02 15:29:51,2021-12-23 16:54:51,16,,MERGED-ID
829499_3,829499,660586,2021-12-18,,,,3,2021-11-02 15:29:51,2021-12-23 16:54:51,16,,MERGED-ID
843831_1,843831,660709,2022-03-15,,,,1,2022-03-15 09:09:05,2022-08-11 04:13:51,30,,MERGED-ID
843831_3,843831,660709,2022-08-09,,,,3,2022-03-15 09:09:05,2022-08-11 04:13:51,30,,MERGED-ID
836275_1,836275,660863,2022-01-08,,,,1,2022-01-08 23:25:01,2022-04-04 12:33:21,16,,MERGED-ID
836275_3,836275,660863,2022-04-03,,,,3,2022-01-08 23:25:01,2022-04-04 12:33:21,16,,MERGED-ID
830902_1,830902,661079,2021-11-16,,,,1,2021-11-16 13:49:17,2022-02-03 13:37:57,27,,MERGED-ID
830902_3,830902,661079,2022-02-02,,,,3,2021-11-16 13:49:17,2022-02-03 13:37:57,27,,MERGED-ID
820426_1,820426,663541,2021-07-31,,,,1,2021-07-31 19:33:18,2021-11-23 12:36:57,16,,MERGED-ID
820426_3,820426,663541,2021-11-18,,,,3,2021-07-31 19:33:18,2021-11-23 12:36:57,16,,MERGED-ID
838122_1,838122,665656,2022-01-17,,,,1,2022-01-24 17:46:04,2022-04-01 15:43:36,27,,MERGED-ID
838122_3,838122,665656,2022-03-30,,,,3,2022-01-24 17:46:04,2022-04-01 15:43:36,27,,MERGED-ID
854820_1,854820,671266,2022-06-28,,,,1,2022-06-28 19:43:17,2022-06-28 19:43:17,30,,MERGED-ID
845431_1,845431,671735,2022-03-28,,,,1,2022-03-29 15:09:02,2022-06-08 10:29:47,30,,MERGED-ID
845431_3,845431,671735,2022-06-07,,,,3,2022-03-29 15:09:02,2022-06-08 10:29:47,30,,MERGED-ID
848865_1,848865,672060,2022-05-01,,,,1,2022-05-01 10:34:48,2022-07-11 09:36:17,30,,MERGED-ID
