"AssessmentQuestionID","AssessmentID","EnrollmentID","PersonalID","AssessmentQuestionGroup","AssessmentQuestionOrder","AssessmentQuestion","AssessmentAnswer","DateCreated","DateUpdated","UserID","DateDeleted","ExportID"
120796_198633_28,120796_198633,198633,106926,,28,c_pathways_service_indicators_Bostonhomeless_10years,,2024-12-27 17:20:18,2024-12-27 17:20:18,899,,8251
120796_198633_29,120796_198633,198633,106926,,29,c_pathways_service_indicators_legal,,2024-12-27 17:20:18,2024-12-27 17:20:18,899,,8251
120796_198633_30,120796_198633,198633,106926,,30,c_pathways_service_indicators_HUES,,2024-12-27 17:20:18,2024-12-27 17:20:18,899,,8251
120796_198633_31,120796_198633,198633,106926,,31,c_pathways_service_indicators_highrisk_exploitative,,2024-12-27 17:20:18,2024-12-27 17:20:18,899,,8251
120796_198633_32,120796_198633,198633,106926,,32,c_pathways_service_indicators_shelter_recidivism,,2024-12-27 17:20:18,2024-12-27 17:20:18,899,,8251
120796_198633_33,120796_198633,198633,106926,,33,c_pathways_service_indicators_medical,,2024-12-27 17:20:18,2024-12-27 17:20:18,899,,8251
120796_198633_34,120796_198633,198633,106926,,34,c_pathways_service_indicators_Sectioned,,2024-12-27 17:20:18,2024-12-27 17:20:18,899,,8251
120796_198633_35,120796_198633,198633,106926,,35,c_pathways_first_date_homeless,2011-03-15,2024-12-27 17:20:18,2024-12-27 17:20:18,899,,8251
120796_198633_36,120796_198633,198633,106926,,36,c_boston_homeless_nights_sheltered_wiw,250,2024-12-27 17:20:18,2024-12-27 17:20:18,899,,8251
120796_198633_37,120796_198633,198633,106926,,37,c_add_boston_nights_sheltered_pathways,100,2024-12-27 17:20:18,2024-12-27 17:20:18,899,,8251
120796_198633_38,120796_198633,198633,106926,,38,c_boston_homeless_nights_outside_wiw,300,2024-12-27 17:20:18,2024-12-27 17:20:18,899,,8251
120796_198633_39,120796_198633,198633,106926,,39,c_add_boston_nights_outside_pathways,150,2024-12-27 17:20:18,2024-12-27 17:20:18,899,,8251
120796_198633_40,120796_198633,198633,106926,,40,c_pathways_nights_sheltered_warehouse_added_total,350,2024-12-27 17:20:18,2024-12-27 17:20:18,899,,8251
120796_198633_41,120796_198633,198633,106926,,41,c_pathways_nights_unsheltered_warehouse_added_total,450,2024-12-27 17:20:18,2024-12-27 17:20:18,899,,8251
120796_198633_42,120796_198633,198633,106926,,42,c_new_boston_homeless_nights_total,800,2024-12-27 17:20:18,2024-12-27 17:20:18,899,,8251
120796_198633_43,120796_198633,198633,106926,,43,c_pathways_paper_Y_N,0,2024-12-27 17:20:18,2024-12-27 17:20:18,899,,8251
120796_198633_44,120796_198633,198633,106926,,44,c_pathways_paper_assessor_name,,2024-12-27 17:20:18,2024-12-27 17:20:18,899,,8251
120796_198633_45,120796_198633,198633,106926,,45,c_pathways_paper_date,,2024-12-27 17:20:18,2024-12-27 17:20:18,899,,8251
95313_198633_1,95313_198633,198633,106926,,1,assessment_date,2024-02-13,2024-02-13 18:20:48,2024-02-13 18:20:48,899,,8251
95313_198633_2,95313_198633,198633,106926,,2,assessment_location,8,2024-02-13 18:20:48,2024-02-13 18:20:48,899,,8251
95313_198633_3,95313_198633,198633,106926,,3,assessment_type,3,2024-02-13 18:20:48,2024-02-13 18:20:48,899,,8251
95313_198633_4,95313_198633,198633,106926,,4,assessment_level,2,2024-02-13 18:20:48,2024-02-13 18:20:48,899,,8251
95313_198633_5,95313_198633,198633,106926,,5,c_housing_assessment_name,3,2024-02-13 18:20:48,2024-02-13 18:20:48,899,,8251
95313_198633_6,95313_198633,198633,106926,,6,c_pathways_assessing_agency,17,2024-02-13 18:20:48,2024-02-13 18:20:48,899,,8251
95313_198633_7,95313_198633,198633,106926,,7,c_share_permission,1,2024-02-13 18:20:48,2024-02-13 18:20:48,899,,8251
95313_198633_8,95313_198633,198633,106926,,8,c_casemanager_contacts,"Steve, Aid",2024-02-13 18:20:48,2024-02-13 18:20:48,899,,8251
95313_198633_9,95313_198633,198633,106926,,9,c_hang_outs_day,Aid,2024-02-13 18:20:48,2024-02-13 18:20:48,899,,8251
95313_198633_10,95313_198633,198633,106926,,10,c_hang_outs_night,Aid,2024-02-13 18:20:48,2024-02-13 18:20:48,899,,8251
95313_198633_11,95313_198633,198633,106926,,11,c_other_method_contacts,no,2024-02-13 18:20:48,2024-02-13 18:20:48,899,,8251
95313_198633_12,95313_198633,198633,106926,,12,c_pathways_Household_size,5,2024-02-13 18:20:48,2024-02-13 18:20:48,899,,8251
95313_198633_13,95313_198633,198633,106926,,13,c_pathway_pregnant_parentingchild,1,2024-02-13 18:20:48,2024-02-13 18:20:48,899,,8251
95313_198633_14,95313_198633,198633,106926,,14,c_pathways_adult_couple_coordination_matching,1,2024-02-13 18:20:48,2024-02-13 18:20:48,899,,8251
95313_198633_15,95313_198633,198633,106926,,15,c_additional_household_members_coordination_warehouseID,Gumball Fake 11954,2024-02-13 18:20:48,2024-02-13 18:20:48,899,,8251
95313_198633_16,95313_198633,198633,106926,,16,c_singleadult_sro,2,2024-02-13 18:20:48,2024-02-13 18:20:48,899,,8251
95313_198633_17,95313_198633,198633,106926,,17,c_larger_room_size,3,2024-02-13 18:20:48,2024-02-13 18:20:48,899,,8251
95313_198633_18,95313_198633,198633,106926,,18,c_disability_accomodations,1,2024-02-13 18:20:48,2024-02-13 18:20:48,899,,8251
95313_198633_19,95313_198633,198633,106926,,19,c_interested_rrh,1,2024-02-13 18:20:48,2024-02-13 18:20:48,899,,8251
95313_198633_20,95313_198633,198633,106926,,20,c_pathways_barriers_yn,1,2024-02-13 18:20:48,2024-02-13 18:20:48,899,,8251
95313_198633_21,95313_198633,198633,106926,,21,c_pathways_barrier_meth,0,2024-02-13 18:20:48,2024-02-13 18:20:48,899,,8251
95313_198633_22,95313_198633,198633,106926,,22,c_pathways_barrier_PHAterm,1,2024-02-13 18:20:48,2024-02-13 18:20:48,899,,8251
95313_198633_23,95313_198633,198633,106926,,23,c_pathways_barrier_SORI,0,2024-02-13 18:20:48,2024-02-13 18:20:48,899,,8251
95313_198633_24,95313_198633,198633,106926,,24,c_pathways_barriers_other,0,2024-02-13 18:20:48,2024-02-13 18:20:48,899,,8251
95313_198633_25,95313_198633,198633,106926,,25,c_pathways_service_indicators,1,2024-02-13 18:20:48,2024-02-13 18:20:48,899,,8251
95313_198633_26,95313_198633,198633,106926,,26,c_pathways_service_indicators_shelter_restriction,0,2024-02-13 18:20:48,2024-02-13 18:20:48,899,,8251
95313_198633_27,95313_198633,198633,106926,,27,c_pathways_service_indicators_dangerous_weather,0,2024-02-13 18:20:48,2024-02-13 18:20:48,899,,8251
95313_198633_28,95313_198633,198633,106926,,28,c_pathways_service_indicators_Bostonhomeless_10years,0,2024-02-13 18:20:48,2024-02-13 18:20:48,899,,8251
95313_198633_29,95313_198633,198633,106926,,29,c_pathways_service_indicators_legal,0,2024-02-13 18:20:48,2024-02-13 18:20:48,899,,8251
95313_198633_30,95313_198633,198633,106926,,30,c_pathways_service_indicators_HUES,0,2024-02-13 18:20:48,2024-02-13 18:20:48,899,,8251
95313_198633_31,95313_198633,198633,106926,,31,c_pathways_service_indicators_highrisk_exploitative,0,2024-02-13 18:20:48,2024-02-13 18:20:48,899,,8251
95313_198633_32,95313_198633,198633,106926,,32,c_pathways_service_indicators_shelter_recidivism,1,2024-02-13 18:20:48,2024-02-13 18:20:48,899,,8251
95313_198633_33,95313_198633,198633,106926,,33,c_pathways_service_indicators_medical,0,2024-02-13 18:20:48,2024-02-13 18:20:48,899,,8251
95313_198633_34,95313_198633,198633,106926,,34,c_pathways_service_indicators_Sectioned,1,2024-02-13 18:20:48,2024-02-13 18:20:48,899,,8251
95313_198633_35,95313_198633,198633,106926,,35,c_pathways_first_date_homeless,,2024-02-13 18:20:48,2024-02-13 18:20:48,899,,8251
95313_198633_36,95313_198633,198633,106926,,36,c_boston_homeless_nights_sheltered_wiw,250,2024-02-13 18:20:48,2024-02-13 18:20:48,899,,8251
95313_198633_37,95313_198633,198633,106926,,37,c_add_boston_nights_sheltered_pathways,250,2024-02-13 18:20:48,2024-02-13 18:20:48,899,,8251
95313_198633_38,95313_198633,198633,106926,,38,c_boston_homeless_nights_outside_wiw,250,2024-02-13 18:20:48,2024-02-13 18:20:48,899,,8251
95313_198633_39,95313_198633,198633,106926,,39,c_add_boston_nights_outside_pathways,250,2024-02-13 18:20:48,2024-02-13 18:20:48,899,,8251
95313_198633_40,95313_198633,198633,106926,,40,c_pathways_nights_sheltered_warehouse_added_total,500,2024-02-13 18:20:48,2024-02-13 18:20:48,899,,8251
95313_198633_41,95313_198633,198633,106926,,41,c_pathways_nights_unsheltered_warehouse_added_total,500,2024-02-13 18:20:48,2024-02-13 18:20:48,899,,8251
95313_198633_42,95313_198633,198633,106926,,42,c_new_boston_homeless_nights_total,1000,2024-02-13 18:20:48,2024-02-13 18:20:48,899,,8251
95313_198633_43,95313_198633,198633,106926,,43,c_pathways_paper_Y_N,,2024-02-13 18:20:48,2024-02-13 18:20:48,899,,8251
95313_198633_44,95313_198633,198633,106926,,44,c_pathways_paper_assessor_name,,2024-02-13 18:20:48,2024-02-13 18:20:48,899,,8251
95313_198633_45,95313_198633,198633,106926,,45,c_pathways_paper_date,,2024-02-13 18:20:48,2024-02-13 18:20:48,899,,8251
110057_198630_1,110057_198630,198630,114450,,1,assessment_date,2024-08-29,2024-08-29 11:46:38,2024-09-20 14:52:25,23,,8251
110057_198630_2,110057_198630,198630,114450,,2,assessment_location,10,2024-08-29 11:46:38,2024-09-20 14:52:25,23,,8251
110057_198630_3,110057_198630,198630,114450,,3,assessment_type,3,2024-08-29 11:46:38,2024-09-20 14:52:25,23,,8251
110057_198630_4,110057_198630,198630,114450,,4,c_pathways_assessing_agency,,2024-08-29 11:46:38,2024-09-20 14:52:25,23,,8251
110057_198630_5,110057_198630,198630,114450,,5,assessment_level,2,2024-08-29 11:46:38,2024-09-20 14:52:25,23,,8251
110057_198630_6,110057_198630,198630,114450,,6,c_housing_assessment_name,4,2024-08-29 11:46:38,2024-09-20 14:52:25,23,,8251
110057_198630_7,110057_198630,198630,114450,,7,c_singleadult_sro,1,2024-08-29 11:46:38,2024-09-20 14:52:25,23,,8251
110057_198630_8,110057_198630,198630,114450,,8,c_larger_room_size,5,2024-08-29 11:46:38,2024-09-20 14:52:25,23,,8251
110057_198630_9,110057_198630,198630,114450,,9,c_disability_accomodations,2,2024-08-29 11:46:38,2024-09-20 14:52:25,23,,8251
110057_198630_10,110057_198630,198630,114450,,10,c_pathways_barriers_yn,1,2024-08-29 11:46:38,2024-09-20 14:52:25,23,,8251
110057_198630_11,110057_198630,198630,114450,,11,c_transfer_barrier_meth,1,2024-08-29 11:46:38,2024-09-20 14:52:25,23,,8251
110057_198630_12,110057_198630,198630,114450,,12,c_transfer_barrier_PHAterm,0,2024-08-29 11:46:38,2024-09-20 14:52:25,23,,8251
110057_198630_13,110057_198630,198630,114450,,13,c_transfer_barrier_SORI,0,2024-08-29 11:46:38,2024-09-20 14:52:25,23,,8251
110057_198630_14,110057_198630,198630,114450,,14,c_pathways_barriers_other,0,2024-08-29 11:46:38,2024-09-20 14:52:25,23,,8251
110057_198630_15,110057_198630,198630,114450,,15,c_rrh_transfer_needs_subsidized_housing_resource,,2024-08-29 11:46:38,2024-09-20 14:52:25,23,,8251
110057_198630_16,110057_198630,198630,114450,,16,c_rrh_transfer_daily_life_functions,0,2024-08-29 11:46:38,2024-09-20 14:52:25,23,,8251
110057_198630_17,110057_198630,198630,114450,,17,c_rrh_transfer_addiction_history,5,2024-08-29 11:46:38,2024-09-20 14:52:25,23,,8251
110057_198630_18,110057_198630,198630,114450,,18,c_rrh_transfer_federal_benefits,0,2024-08-29 11:46:38,2024-09-20 14:52:25,23,,8251
110057_198630_19,110057_198630,198630,114450,,19,c_rrh_transfer_eviction_history,4,2024-08-29 11:46:38,2024-09-20 14:52:25,23,,8251
110057_198630_20,110057_198630,198630,114450,,20,c_rrh_transfer_eviction_history_disabilty_cause,2,2024-08-29 11:46:38,2024-09-20 14:52:25,23,,8251
110057_198630_21,110057_198630,198630,114450,,21,c_transfer_rrh_enrollment_moves,0,2024-08-29 11:46:38,2024-09-20 14:52:25,23,,8251
110057_198630_22,110057_198630,198630,114450,,22,c_latest_date_financial_assistance_eligibility_rrh,2024-11-02,2024-08-29 11:46:38,2024-09-20 14:52:25,23,,8251
124094_209554_1,124094_209554,209554,101841,,1,assessment_date,2025-02-05,2025-02-05 10:33:58,2025-02-05 10:33:58,899,,8251
124094_209554_2,124094_209554,209554,101841,,2,assessment_location,10,2025-02-05 10:33:58,2025-02-05 10:33:58,899,,8251
124094_209554_3,124094_209554,209554,101841,,3,assessment_type,2,2025-02-05 10:33:58,2025-02-05 10:33:58,899,,8251
124094_209554_4,124094_209554,209554,101841,,4,c_pathways_assessing_agency,4,2025-02-05 10:33:58,2025-02-05 10:33:58,899,,8251
124094_209554_5,124094_209554,209554,101841,,5,assessment_level,2,2025-02-05 10:33:58,2025-02-05 10:33:58,899,,8251
124094_209554_6,124094_209554,209554,101841,,6,c_housing_assessment_name,4,2025-02-05 10:33:58,2025-02-05 10:33:58,899,,8251
124094_209554_7,124094_209554,209554,101841,,7,c_singleadult_sro,0,2025-02-05 10:33:58,2025-02-05 10:33:58,899,,8251
124094_209554_8,124094_209554,209554,101841,,8,c_larger_room_size,5,2025-02-05 10:33:58,2025-02-05 10:33:58,899,,8251
124094_209554_9,124094_209554,209554,101841,,9,c_disability_accomodations,2,2025-02-05 10:33:58,2025-02-05 10:33:58,899,,8251
124094_209554_10,124094_209554,209554,101841,,10,c_pathways_barriers_yn,1,2025-02-05 10:33:58,2025-02-05 10:33:58,899,,8251
124094_209554_11,124094_209554,209554,101841,,11,c_transfer_barrier_meth,0,2025-02-05 10:33:58,2025-02-05 10:33:58,899,,8251
124094_209554_12,124094_209554,209554,101841,,12,c_transfer_barrier_PHAterm,1,2025-02-05 10:33:58,2025-02-05 10:33:58,899,,8251
124094_209554_13,124094_209554,209554,101841,,13,c_transfer_barrier_SORI,1,2025-02-05 10:33:58,2025-02-05 10:33:58,899,,8251
124094_209554_14,124094_209554,209554,101841,,14,c_pathways_barriers_other,0,2025-02-05 10:33:58,2025-02-05 10:33:58,899,,8251
124094_209554_15,124094_209554,209554,101841,,15,c_rrh_transfer_needs_subsidized_housing_resource,1,2025-02-05 10:33:58,2025-02-05 10:33:58,899,,8251
124094_209554_16,124094_209554,209554,101841,,16,c_rrh_transfer_daily_life_functions,7,2025-02-05 10:33:58,2025-02-05 10:33:58,899,,8251
124094_209554_17,124094_209554,209554,101841,,17,c_rrh_transfer_addiction_history,5,2025-02-05 10:33:58,2025-02-05 10:33:58,899,,8251
124094_209554_18,124094_209554,209554,101841,,18,c_rrh_transfer_federal_benefits,3,2025-02-05 10:33:58,2025-02-05 10:33:58,899,,8251
124094_209554_19,124094_209554,209554,101841,,19,c_rrh_transfer_eviction_history,3,2025-02-05 10:33:58,2025-02-05 10:33:58,899,,8251
124094_209554_20,124094_209554,209554,101841,,20,c_rrh_transfer_eviction_history_disabilty_cause,2,2025-02-05 10:33:58,2025-02-05 10:33:58,899,,8251
124094_209554_21,124094_209554,209554,101841,,21,c_transfer_rrh_enrollment_moves,4,2025-02-05 10:33:58,2025-02-05 10:33:58,899,,8251
124094_209554_22,124094_209554,209554,101841,,22,c_latest_date_financial_assistance_eligibility_rrh,2025-05-15,2025-02-05 10:33:58,2025-02-05 10:33:58,899,,8251
110058_198631_1,110058_198631,198631,107404,,1,assessment_date,2024-08-29,2024-08-29 11:52:09,2024-09-13 11:00:04,23,,8251
110058_198631_2,110058_198631,198631,107404,,2,assessment_location,14,2024-08-29 11:52:09,2024-09-13 11:00:04,23,,8251
110058_198631_3,110058_198631,198631,107404,,3,assessment_type,2,2024-08-29 11:52:09,2024-09-13 11:00:04,23,,8251
110058_198631_4,110058_198631,198631,107404,,4,c_pathways_assessing_agency,,2024-08-29 11:52:09,2024-09-13 11:00:04,23,,8251
110058_198631_5,110058_198631,198631,107404,,5,assessment_level,2,2024-08-29 11:52:09,2024-09-13 11:00:04,23,,8251
110058_198631_6,110058_198631,198631,107404,,6,c_housing_assessment_name,4,2024-08-29 11:52:09,2024-09-13 11:00:04,23,,8251
110058_198631_7,110058_198631,198631,107404,,7,c_singleadult_sro,2,2024-08-29 11:52:09,2024-09-13 11:00:04,23,,8251
110058_198631_8,110058_198631,198631,107404,,8,c_larger_room_size,2,2024-08-29 11:52:09,2024-09-13 11:00:04,23,,8251
110058_198631_9,110058_198631,198631,107404,,9,c_disability_accomodations,5,2024-08-29 11:52:09,2024-09-13 11:00:04,23,,8251
110058_198631_10,110058_198631,198631,107404,,10,c_pathways_barriers_yn,1,2024-08-29 11:52:09,2024-09-13 11:00:04,23,,8251
110058_198631_11,110058_198631,198631,107404,,11,c_transfer_barrier_meth,0,2024-08-29 11:52:09,2024-09-13 11:00:04,23,,8251
110058_198631_12,110058_198631,198631,107404,,12,c_transfer_barrier_PHAterm,1,2024-08-29 11:52:09,2024-09-13 11:00:04,23,,8251
110058_198631_13,110058_198631,198631,107404,,13,c_transfer_barrier_SORI,0,2024-08-29 11:52:09,2024-09-13 11:00:04,23,,8251
110058_198631_14,110058_198631,198631,107404,,14,c_pathways_barriers_other,1,2024-08-29 11:52:09,2024-09-13 11:00:04,23,,8251
110058_198631_15,110058_198631,198631,107404,,15,c_rrh_transfer_needs_subsidized_housing_resource,,2024-08-29 11:52:09,2024-09-13 11:00:04,23,,8251
110058_198631_16,110058_198631,198631,107404,,16,c_rrh_transfer_daily_life_functions,7,2024-08-29 11:52:09,2024-09-13 11:00:04,23,,8251
110058_198631_17,110058_198631,198631,107404,,17,c_rrh_transfer_addiction_history,0,2024-08-29 11:52:09,2024-09-13 11:00:04,23,,8251
110058_198631_18,110058_198631,198631,107404,,18,c_rrh_transfer_federal_benefits,3,2024-08-29 11:52:09,2024-09-13 11:00:04,23,,8251
110058_198631_19,110058_198631,198631,107404,,19,c_rrh_transfer_eviction_history,3,2024-08-29 11:52:09,2024-09-13 11:00:04,23,,8251
110058_198631_20,110058_198631,198631,107404,,20,c_rrh_transfer_eviction_history_disabilty_cause,0,2024-08-29 11:52:09,2024-09-13 11:00:04,23,,8251
110058_198631_21,110058_198631,198631,107404,,21,c_transfer_rrh_enrollment_moves,4,2024-08-29 11:52:09,2024-09-13 11:00:04,23,,8251
110058_198631_22,110058_198631,198631,107404,,22,c_latest_date_financial_assistance_eligibility_rrh,2025-01-01,2024-08-29 11:52:09,2024-09-13 11:00:04,23,,8251
124096_198632_1,124096_198632,198632,106871,,1,assessment_date,2025-02-05,2025-02-05 10:37:47,2025-02-05 10:37:47,899,,8251
124096_198632_2,124096_198632,198632,106871,,2,assessment_location,14,2025-02-05 10:37:47,2025-02-05 10:37:47,899,,8251
124096_198632_3,124096_198632,198632,106871,,3,assessment_type,3,2025-02-05 10:37:47,2025-02-05 10:37:47,899,,8251
124096_198632_4,124096_198632,198632,106871,,4,c_pathways_assessing_agency,5,2025-02-05 10:37:47,2025-02-05 10:37:47,899,,8251
124096_198632_5,124096_198632,198632,106871,,5,assessment_level,2,2025-02-05 10:37:47,2025-02-05 10:37:47,899,,8251
124096_198632_6,124096_198632,198632,106871,,6,c_housing_assessment_name,4,2025-02-05 10:37:47,2025-02-05 10:37:47,899,,8251
124096_198632_7,124096_198632,198632,106871,,7,c_singleadult_sro,0,2025-02-05 10:37:47,2025-02-05 10:37:47,899,,8251
124096_198632_8,124096_198632,198632,106871,,8,c_larger_room_size,1,2025-02-05 10:37:47,2025-02-05 10:37:47,899,,8251
124096_198632_9,124096_198632,198632,106871,,9,c_disability_accomodations,5,2025-02-05 10:37:47,2025-02-05 10:37:47,899,,8251
124096_198632_10,124096_198632,198632,106871,,10,c_pathways_barriers_yn,1,2025-02-05 10:37:47,2025-02-05 10:37:47,899,,8251
124096_198632_11,124096_198632,198632,106871,,11,c_transfer_barrier_meth,0,2025-02-05 10:37:47,2025-02-05 10:37:47,899,,8251
124096_198632_12,124096_198632,198632,106871,,12,c_transfer_barrier_PHAterm,0,2025-02-05 10:37:47,2025-02-05 10:37:47,899,,8251
124096_198632_13,124096_198632,198632,106871,,13,c_transfer_barrier_SORI,1,2025-02-05 10:37:47,2025-02-05 10:37:47,899,,8251
124096_198632_14,124096_198632,198632,106871,,14,c_pathways_barriers_other,1,2025-02-05 10:37:47,2025-02-05 10:37:47,899,,8251
124096_198632_15,124096_198632,198632,106871,,15,c_rrh_transfer_needs_subsidized_housing_resource,2,2025-02-05 10:37:47,2025-02-05 10:37:47,899,,8251
124096_198632_16,124096_198632,198632,106871,,16,c_rrh_transfer_daily_life_functions,6,2025-02-05 10:37:47,2025-02-05 10:37:47,899,,8251
124096_198632_17,124096_198632,198632,106871,,17,c_rrh_transfer_addiction_history,0,2025-02-05 10:37:47,2025-02-05 10:37:47,899,,8251
124096_198632_18,124096_198632,198632,106871,,18,c_rrh_transfer_federal_benefits,0,2025-02-05 10:37:47,2025-02-05 10:37:47,899,,8251
124096_198632_19,124096_198632,198632,106871,,19,c_rrh_transfer_eviction_history,4,2025-02-05 10:37:47,2025-02-05 10:37:47,899,,8251
124096_198632_20,124096_198632,198632,106871,,20,c_rrh_transfer_eviction_history_disabilty_cause,0,2025-02-05 10:37:47,2025-02-05 10:37:47,899,,8251
124096_198632_21,124096_198632,198632,106871,,21,c_transfer_rrh_enrollment_moves,2,2025-02-05 10:37:47,2025-02-05 10:37:47,899,,8251
124096_198632_22,124096_198632,198632,106871,,22,c_latest_date_financial_assistance_eligibility_rrh,2025-05-27,2025-02-05 10:37:47,2025-02-05 10:37:47,899,,8251
120932_197259_1,120932_197259,197259,120773,,1,assessment_date,2024-12-30,2024-12-30 11:35:04,2024-12-30 11:35:04,899,,8251
120932_197259_2,120932_197259,197259,120773,,2,assessment_location,2,2024-12-30 11:35:04,2024-12-30 11:35:04,899,,8251
120932_197259_3,120932_197259,197259,120773,,3,assessment_type,3,2024-12-30 11:35:04,2024-12-30 11:35:04,899,,8251
120932_197259_4,120932_197259,197259,120773,,4,c_pathways_assessing_agency,13,2024-12-30 11:35:04,2024-12-30 11:35:04,899,,8251
120932_197259_5,120932_197259,197259,120773,,5,assessment_level,2,2024-12-30 11:35:04,2024-12-30 11:35:04,899,,8251
120932_197259_6,120932_197259,197259,120773,,6,c_housing_assessment_name,4,2024-12-30 11:35:04,2024-12-30 11:35:04,899,,8251
120932_197259_7,120932_197259,197259,120773,,7,c_singleadult_sro,0,2024-12-30 11:35:04,2024-12-30 11:35:04,899,,8251
120932_197259_8,120932_197259,197259,120773,,8,c_larger_room_size,1,2024-12-30 11:35:04,2024-12-30 11:35:04,899,,8251
120932_197259_9,120932_197259,197259,120773,,9,c_disability_accomodations,2,2024-12-30 11:35:04,2024-12-30 11:35:04,899,,8251
120932_197259_10,120932_197259,197259,120773,,10,c_pathways_barriers_yn,0,2024-12-30 11:35:04,2024-12-30 11:35:04,899,,8251
120932_197259_11,120932_197259,197259,120773,,11,c_transfer_barrier_meth,0,2024-12-30 11:35:04,2024-12-30 11:35:04,899,,8251
120932_197259_12,120932_197259,197259,120773,,12,c_transfer_barrier_PHAterm,0,2024-12-30 11:35:04,2024-12-30 11:35:04,899,,8251
120932_197259_13,120932_197259,197259,120773,,13,c_transfer_barrier_SORI,0,2024-12-30 11:35:04,2024-12-30 11:35:04,899,,8251
120932_197259_14,120932_197259,197259,120773,,14,c_pathways_barriers_other,0,2024-12-30 11:35:04,2024-12-30 11:35:04,899,,8251
120932_197259_15,120932_197259,197259,120773,,15,c_rrh_transfer_needs_subsidized_housing_resource,2,2024-12-30 11:35:04,2024-12-30 11:35:04,899,,8251
120932_197259_16,120932_197259,197259,120773,,16,c_rrh_transfer_daily_life_functions,6,2024-12-30 11:35:04,2024-12-30 11:35:04,899,,8251
120932_197259_17,120932_197259,197259,120773,,17,c_rrh_transfer_addiction_history,5,2024-12-30 11:35:04,2024-12-30 11:35:04,899,,8251
120932_197259_18,120932_197259,197259,120773,,18,c_rrh_transfer_federal_benefits,3,2024-12-30 11:35:04,2024-12-30 11:35:04,899,,8251
120932_197259_19,120932_197259,197259,120773,,19,c_rrh_transfer_eviction_history,1,2024-12-30 11:35:04,2024-12-30 11:35:04,899,,8251
120932_197259_20,120932_197259,197259,120773,,20,c_rrh_transfer_eviction_history_disabilty_cause,2,2024-12-30 11:35:04,2024-12-30 11:35:04,899,,8251
120932_197259_21,120932_197259,197259,120773,,21,c_transfer_rrh_enrollment_moves,4,2024-12-30 11:35:04,2024-12-30 11:35:04,899,,8251
120932_197259_22,120932_197259,197259,120773,,22,c_latest_date_financial_assistance_eligibility_rrh,2025-05-01,2024-12-30 11:35:04,2024-12-30 11:35:04,899,,8251
112626_198633_1,112626_198633,198633,106926,,1,assessment_date,2024-09-26,2024-09-26 17:07:53,2024-09-26 17:07:53,899,,8251
112626_198633_2,112626_198633,198633,106926,,2,assessment_location,2,2024-09-26 17:07:53,2024-09-26 17:07:53,899,,8251
112626_198633_3,112626_198633,198633,106926,,3,assessment_type,2,2024-09-26 17:07:53,2024-09-26 17:07:53,899,,8251
112626_198633_4,112626_198633,198633,106926,,4,c_pathways_assessing_agency,6,2024-09-26 17:07:53,2024-09-26 17:07:53,899,,8251
112626_198633_5,112626_198633,198633,106926,,5,assessment_level,2,2024-09-26 17:07:53,2024-09-26 17:07:53,899,,8251
112626_198633_6,112626_198633,198633,106926,,6,c_housing_assessment_name,4,2024-09-26 17:07:53,2024-09-26 17:07:53,899,,8251
112626_198633_7,112626_198633,198633,106926,,7,c_singleadult_sro,0,2024-09-26 17:07:53,2024-09-26 17:07:53,899,,8251
112626_198633_8,112626_198633,198633,106926,,8,c_larger_room_size,2,2024-09-26 17:07:53,2024-09-26 17:07:53,899,,8251
112626_198633_9,112626_198633,198633,106926,,9,c_disability_accomodations,5,2024-09-26 17:07:53,2024-09-26 17:07:53,899,,8251
112626_198633_10,112626_198633,198633,106926,,10,c_pathways_barriers_yn,1,2024-09-26 17:07:53,2024-09-26 17:07:53,899,,8251
112626_198633_11,112626_198633,198633,106926,,11,c_transfer_barrier_meth,1,2024-09-26 17:07:53,2024-09-26 17:07:53,899,,8251
112626_198633_12,112626_198633,198633,106926,,12,c_transfer_barrier_PHAterm,0,2024-09-26 17:07:53,2024-09-26 17:07:53,899,,8251
112626_198633_13,112626_198633,198633,106926,,13,c_transfer_barrier_SORI,0,2024-09-26 17:07:53,2024-09-26 17:07:53,899,,8251
112626_198633_14,112626_198633,198633,106926,,14,c_pathways_barriers_other,0,2024-09-26 17:07:53,2024-09-26 17:07:53,899,,8251
112626_198633_15,112626_198633,198633,106926,,15,c_rrh_transfer_needs_subsidized_housing_resource,,2024-09-26 17:07:53,2024-09-26 17:07:53,899,,8251
112626_198633_16,112626_198633,198633,106926,,16,c_rrh_transfer_daily_life_functions,6,2024-09-26 17:07:53,2024-09-26 17:07:53,899,,8251
112626_198633_17,112626_198633,198633,106926,,17,c_rrh_transfer_addiction_history,5,2024-09-26 17:07:53,2024-09-26 17:07:53,899,,8251
112626_198633_18,112626_198633,198633,106926,,18,c_rrh_transfer_federal_benefits,0,2024-09-26 17:07:53,2024-09-26 17:07:53,899,,8251
112626_198633_19,112626_198633,198633,106926,,19,c_rrh_transfer_eviction_history,3,2024-09-26 17:07:53,2024-09-26 17:07:53,899,,8251
112626_198633_20,112626_198633,198633,106926,,20,c_rrh_transfer_eviction_history_disabilty_cause,0,2024-09-26 17:07:53,2024-09-26 17:07:53,899,,8251
112626_198633_21,112626_198633,198633,106926,,21,c_transfer_rrh_enrollment_moves,4,2024-09-26 17:07:53,2024-09-26 17:07:53,899,,8251
