RowTotal,Stat,ReturnTime,HHType,HHChronic,HHVet,HHDisability,HHFleeingDV,HoHRaceEthnicity,HHAdult,HHChild,HHNoDOB,HHAdultAge,HHParent,ESTStatus,ESTGeography,ESTLivingSit,ESTDestination,ESTChronic,ESTVet,ESTDisability,ESTFleeingDV,ESTAC3Plus,ESTAdultAge,ESTParent,RRHStatus,RRHMoveIn,RRHGeography,RRHLivingSit,RRHDestination,RRHPreMoveInDays,RRHChronic,RRHVet,RRHDisability,RRHFleeingDV,RRHAC3Plus,RRHAdultAge,RRHParent,PSHStatus,PSHMoveIn,PSHGeography,PSHLivingSit,PSHDestination,PSHHousedDays,PSHChronic,PSHVet,PSHDisability,PSHFleeingDV,PSHAC3Plus,PSHAdultAge,PSHParent,ESDays,THDays,ESTDays,RRHPSHPreMoveInDays,RRHHousedDays,SystemDaysNotPSHHoused,SystemHomelessDays,Other3917Days,TotalHomelessDays,SystemPath,ESTAHAR,RRHAHAR,PSHAHAR,RRHSOStatus,RRHSOMoveIn,ReportID
1,5,-1,1,1,1,1,0,5,1,0,0,55,0,11,1,206,-1,1,1,1,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,547,0,547,0,0,547,547,7,547,1,1,0,0,0,-1,310050732
1,5,-1,1,1,1,1,0,5,1,0,0,55,0,11,1,314,-1,1,1,1,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,547,0,547,0,0,547,547,365,730,1,1,0,0,0,-1,310050732
1,5,-1,1,1,1,1,0,5,1,0,0,55,0,11,1,410,-1,1,1,1,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,547,0,547,0,0,547,547,7,547,1,1,0,0,0,-1,310050732
1,5,-1,1,1,1,1,0,5,1,0,0,55,0,11,3,434,-1,1,1,1,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,547,0,547,0,0,547,547,0,547,1,1,0,0,0,-1,310050732
1,5,-1,1,1,1,1,0,56,1,0,0,55,0,0,-1,-1,-1,0,0,0,0,0,-1,0,11,0,1,116,-1,547,1,1,1,0,0,55,0,11,0,1,116,-1,0,1,1,1,0,0,55,0,0,0,0,547,0,547,547,365,730,11,0,0,0,0,-1,310050732
1,5,-1,1,1,1,1,0,56,1,0,0,55,0,0,-1,-1,-1,0,0,0,0,0,-1,0,11,0,2,116,-1,730,1,1,1,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,730,0,730,730,90,730,4,0,0,0,0,-1,310050732
1,5,-1,1,1,1,1,1,5,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,11,0,2,116,-1,547,1,1,1,1,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,547,0,547,547,60,547,4,0,0,0,0,-1,310050732
1,5,-1,1,1,1,1,1,5,1,0,0,55,0,0,-1,-1,-1,0,0,0,0,0,-1,0,11,0,2,118,-1,547,1,1,1,1,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,547,0,547,547,30,547,4,0,0,0,0,-1,310050732
1,5,-1,1,1,1,1,1,5,1,0,0,55,0,11,1,101,-1,1,1,1,1,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,547,0,547,0,0,547,547,7,547,1,1,0,0,0,-1,310050732
1,5,-1,1,1,1,1,2,5,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,0,1,101,-1,0,1,1,1,2,0,25,0,0,0,0,1094,0,1094,1094,1094,1095,8,0,0,0,0,-1,310050732
1,5,-1,1,1,1,1,2,5,1,0,0,25,0,11,3,101,-1,1,1,1,2,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,547,0,547,0,0,547,547,180,730,1,1,0,0,0,-1,310050732
1,5,-1,1,1,1,1,2,5,1,0,0,25,0,11,3,116,-1,1,1,1,2,0,25,0,11,0,1,101,-1,547,1,1,1,2,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,547,0,547,0,0,547,547,547,1094,5,1,0,0,0,-1,310050732
1,5,-1,1,1,1,1,2,5,1,0,0,55,0,0,-1,-1,-1,0,0,0,0,0,-1,0,11,0,2,116,-1,547,1,1,1,2,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,547,0,547,547,1094,1095,4,0,0,0,0,-1,310050732
1,5,-1,1,1,1,1,2,5,1,0,0,55,0,0,-1,-1,-1,0,0,0,0,0,-1,0,11,0,2,116,-1,547,1,1,1,2,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,547,0,547,547,1095,1095,4,0,0,0,0,-1,310050732
1,5,-1,1,1,1,1,2,35,1,0,0,25,0,11,1,335,-1,1,1,1,2,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,547,0,547,0,0,547,547,0,547,1,1,0,0,0,-1,310050732
1,5,-1,1,2,0,1,0,2,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,2,2,116,-1,24,0,0,1,0,0,25,0,0,0,0,7,0,7,7,1095,1095,-1,0,0,1,0,-1,310050732
1,5,-1,1,2,0,1,0,3,1,0,0,24,0,0,-1,-1,-1,0,0,0,0,0,-1,0,11,2,1,116,-1,30,0,0,1,0,0,24,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,30,730,730,30,1095,1095,4,0,1,0,0,-1,310050732
1,5,-1,1,2,0,1,0,3,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,2,2,116,-1,24,0,0,1,0,0,25,0,0,0,0,7,0,7,7,730,730,-1,0,0,1,0,-1,310050732
1,5,-1,1,2,0,1,0,3,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,2,2,116,-1,24,0,0,1,0,0,25,0,0,0,0,7,0,7,7,1094,1094,-1,0,0,1,0,-1,310050732
3,5,-1,1,2,0,1,0,3,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,2,2,116,-1,24,0,0,1,0,0,25,0,0,0,0,7,0,7,7,1095,1095,-1,0,0,1,0,-1,310050732
1,5,-1,1,2,0,1,0,3,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,2,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,2,2,116,-1,24,0,0,1,0,0,25,0,0,0,0,180,0,180,180,1095,1095,-1,0,0,1,0,-1,310050732
1,5,-1,1,2,0,1,0,3,1,0,0,25,0,2,-1,-1,-1,0,0,0,0,0,-1,0,2,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,2,2,101,-1,24,0,0,1,0,0,25,0,30,0,30,547,0,547,547,1094,1095,-1,0,0,1,0,-1,310050732
1,5,-1,1,2,0,1,0,3,1,0,0,25,0,2,-1,-1,-1,0,0,0,0,0,-1,0,2,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,2,2,116,-1,24,0,0,1,0,0,25,0,30,0,30,730,0,730,730,180,1094,-1,0,0,1,0,-1,310050732
1,5,-1,1,2,0,1,0,3,1,0,0,25,0,2,-1,-1,-1,0,0,0,0,0,-1,0,2,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,2,2,116,-1,24,0,0,1,0,0,25,0,90,0,90,180,0,180,180,547,730,-1,0,0,1,0,-1,310050732
1,5,-1,1,2,0,1,0,3,1,0,0,25,0,2,-1,-1,-1,0,0,0,0,0,-1,0,11,2,1,101,-1,90,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,60,0,60,30,547,547,90,1095,1095,5,0,1,0,0,-1,310050732
1,5,-1,1,2,0,1,0,3,1,0,0,25,0,2,-1,-1,-1,0,0,0,0,0,-1,0,11,2,1,116,-1,180,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,60,0,60,60,730,730,180,1095,1095,5,0,1,0,0,-1,310050732
1,5,-1,1,2,0,1,0,3,1,0,0,55,0,0,-1,-1,-1,0,0,0,0,0,-1,0,11,2,1,101,-1,30,0,0,1,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,30,547,730,30,730,730,4,0,1,0,0,-1,310050732
1,5,-1,1,2,0,1,0,3,1,0,0,55,0,0,-1,-1,-1,0,0,0,0,0,-1,0,11,2,1,116,-1,30,0,0,1,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,30,547,547,30,1094,1094,4,0,1,0,0,-1,310050732
1,5,-1,1,2,0,1,0,3,1,0,0,55,0,0,-1,-1,-1,0,0,0,0,0,-1,0,11,2,1,116,-1,60,0,0,1,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,60,547,547,60,90,180,4,0,1,0,0,-1,310050732
1,5,-1,1,2,0,1,0,3,1,0,0,55,0,0,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,116,-1,30,0,0,1,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,30,547,547,30,547,547,4,0,1,0,0,-1,310050732
1,5,-1,1,2,0,1,0,3,1,0,0,55,0,2,-1,-1,-1,0,0,0,0,0,-1,0,2,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,2,2,101,-1,24,0,0,1,0,0,55,0,30,0,30,365,0,365,365,730,1094,-1,0,0,1,0,-1,310050732
1,5,-1,1,2,0,1,0,3,1,0,0,55,0,2,-1,-1,-1,0,0,0,0,0,-1,0,11,2,1,101,-1,30,0,0,1,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,7,0,7,30,547,547,30,547,547,5,0,1,0,0,-1,310050732
1,5,-1,1,2,0,1,0,3,1,0,0,55,0,2,-1,-1,-1,0,0,0,0,0,-1,0,11,2,1,101,-1,365,0,0,1,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,90,0,90,180,730,1094,365,547,730,5,0,1,0,0,-1,310050732
1,5,-1,1,2,0,1,0,3,2,0,0,25,0,2,-1,-1,-1,0,0,0,0,0,-1,0,11,2,3,434,-1,365,0,0,1,0,0,25,0,11,2,2,116,-1,24,0,0,1,0,0,25,0,180,0,180,365,0,547,547,1095,1095,-1,0,1,1,0,-1,310050732
1,5,-1,1,2,0,1,0,5,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,2,1,116,-1,24,0,0,1,0,0,25,0,0,0,0,0,0,0,0,1095,1095,-1,0,0,1,0,-1,310050732
2,5,-1,1,2,0,1,0,5,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,2,2,116,-1,24,0,0,1,0,0,25,0,0,0,0,7,0,7,7,1094,1094,-1,0,0,1,0,-1,310050732
1,5,-1,1,2,0,1,0,5,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,2,2,116,-1,24,0,0,1,0,0,25,0,0,0,0,30,0,30,30,1094,1094,-1,0,0,1,0,-1,310050732
1,5,-1,1,2,0,1,0,5,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,11,2,1,116,-1,7,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,7,547,547,7,1095,1095,4,0,1,0,0,-1,310050732
1,5,-1,1,2,0,1,0,5,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,11,2,1,116,-1,60,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,60,730,730,60,1095,1095,4,0,1,0,0,-1,310050732
1,5,-1,1,2,0,1,0,5,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,11,2,1,116,-1,60,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,60,730,1094,60,547,547,4,0,1,0,0,-1,310050732
1,5,-1,1,2,0,1,0,5,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,11,2,1,116,-1,180,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,180,547,730,180,365,547,4,0,1,0,0,-1,310050732
1,5,-1,1,2,0,1,0,5,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,11,2,3,116,-1,60,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,60,547,547,60,1095,1095,4,0,1,0,0,-1,310050732
1,5,-1,1,2,0,1,0,5,1,0,0,25,0,2,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,2,1,101,-1,24,0,0,1,0,0,25,0,60,0,60,0,0,60,60,1095,1095,-1,0,0,1,0,-1,310050732
1,5,-1,1,2,0,1,0,5,1,0,0,25,0,2,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,2,1,101,-1,24,0,0,1,0,0,25,0,365,0,365,7,0,365,365,180,547,-1,0,0,1,0,-1,310050732
1,5,-1,1,2,0,1,0,5,1,0,0,25,0,2,-1,-1,-1,0,0,0,0,0,-1,0,11,2,1,101,-1,7,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,30,0,30,0,547,547,30,1094,1094,5,0,1,0,0,-1,310050732
1,5,-1,1,2,0,1,0,5,1,0,0,25,0,2,-1,-1,-1,0,0,0,0,0,-1,0,11,2,1,101,-1,30,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,365,0,365,0,547,730,365,0,365,5,0,1,0,0,-1,310050732
1,5,-1,1,2,0,1,0,5,1,0,0,25,0,2,-1,-1,-1,0,0,0,0,0,-1,0,11,2,1,101,-1,60,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,60,0,60,30,547,547,90,1095,1095,5,0,1,0,0,-1,310050732
1,5,-1,1,2,0,1,0,5,1,0,0,25,0,2,-1,-1,-1,0,0,0,0,0,-1,0,11,2,1,101,-1,60,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,365,0,365,0,730,1094,365,730,1094,5,0,1,0,0,-1,310050732
1,5,-1,1,2,0,1,0,5,1,0,0,25,0,2,-1,-1,-1,0,0,0,0,0,-1,0,11,2,1,101,-1,90,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,60,0,60,30,547,730,90,1094,1094,5,0,1,0,0,-1,310050732
1,5,-1,1,2,0,1,0,5,1,0,0,25,0,2,-1,-1,-1,0,0,0,0,0,-1,0,11,2,1,116,-1,7,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,60,0,60,7,547,547,60,547,547,5,0,1,0,0,-1,310050732
1,5,-1,1,2,0,1,0,5,1,0,0,25,0,2,-1,-1,-1,0,0,0,0,0,-1,0,11,2,1,116,-1,60,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,60,0,60,30,547,547,60,90,180,5,0,1,0,0,-1,310050732
1,5,-1,1,2,0,1,0,5,1,0,0,25,0,2,-1,-1,-1,0,0,0,0,0,-1,0,11,2,2,101,-1,90,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,180,0,180,0,547,547,180,730,1094,5,0,1,0,0,-1,310050732
1,5,-1,1,2,0,1,0,5,1,0,0,25,0,11,3,101,-1,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,547,547,0,0,547,547,1095,1095,2,1,0,0,0,-1,310050732
1,5,-1,1,2,0,1,0,5,1,0,0,25,0,11,3,207,-1,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,730,730,0,0,730,730,1095,1095,2,1,0,0,0,-1,310050732
1,5,-1,1,2,0,1,0,5,1,0,0,55,0,0,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,2,1,116,-1,24,0,0,1,0,0,55,0,0,0,0,7,0,7,7,547,547,-1,0,0,1,0,-1,310050732
1,5,-1,1,2,0,1,0,5,1,0,0,55,0,0,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,2,1,116,-1,24,0,0,1,0,0,55,0,0,0,0,7,0,7,7,1094,1094,-1,0,0,1,0,-1,310050732
1,5,-1,1,2,0,1,0,5,1,0,0,55,0,0,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,2,2,116,-1,24,0,0,1,0,0,55,0,0,0,0,7,0,7,7,730,730,-1,0,0,1,0,-1,310050732
2,5,-1,1,2,0,1,0,5,1,0,0,55,0,0,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,2,2,116,-1,24,0,0,1,0,0,55,0,0,0,0,7,0,7,7,1095,1095,-1,0,0,1,0,-1,310050732
1,5,-1,1,2,0,1,0,5,1,0,0,55,0,0,-1,-1,-1,0,0,0,0,0,-1,0,2,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,2,2,116,-1,24,0,0,1,0,0,55,0,0,0,0,365,0,365,365,730,1094,-1,0,0,1,0,-1,310050732
1,5,-1,1,2,0,1,0,5,1,0,0,55,0,0,-1,-1,-1,0,0,0,0,0,-1,0,11,2,1,101,-1,7,0,0,1,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,7,547,547,7,1094,1094,4,0,1,0,0,-1,310050732
1,5,-1,1,2,0,1,0,5,1,0,0,55,0,0,-1,-1,-1,0,0,0,0,0,-1,0,11,2,1,116,-1,30,0,0,1,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,30,547,547,30,547,547,4,0,1,0,0,-1,310050732
1,5,-1,1,2,0,1,0,5,1,0,0,55,0,0,-1,-1,-1,0,0,0,0,0,-1,0,11,2,1,116,-1,60,0,0,1,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,60,547,547,60,1095,1095,4,0,1,0,0,-1,310050732
1,5,-1,1,2,0,1,0,5,1,0,0,55,0,2,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,2,2,116,-1,24,0,0,1,0,0,55,0,30,0,30,0,0,30,30,1095,1095,-1,0,0,1,0,-1,310050732
1,5,-1,1,2,0,1,0,5,1,0,0,55,0,2,-1,-1,-1,0,0,0,0,0,-1,0,11,2,1,101,-1,30,0,0,1,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,30,0,30,7,547,547,30,1094,1094,5,0,1,0,0,-1,310050732
1,5,-1,1,2,0,1,0,5,1,0,0,55,0,2,-1,-1,-1,0,0,0,0,0,-1,0,11,2,1,101,-1,60,0,0,1,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,90,0,90,30,547,547,90,1095,1095,5,0,1,0,0,-1,310050732
1,5,-1,1,2,0,1,0,5,1,0,0,55,0,2,-1,-1,-1,0,0,0,0,0,-1,0,11,2,1,101,-1,180,0,0,1,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,365,0,365,0,547,1094,365,365,547,5,0,1,0,0,-1,310050732
1,5,-1,1,2,0,1,0,5,1,0,0,55,0,2,-1,-1,-1,0,0,0,0,0,-1,0,11,2,1,101,-1,180,0,0,1,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,547,0,547,0,730,1094,547,90,547,5,0,1,0,0,-1,310050732
1,5,-1,1,2,0,1,0,5,2,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,11,2,1,116,-1,90,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,90,547,730,90,1094,1095,4,0,1,0,0,-1,310050732
1,5,-1,1,2,0,1,0,5,2,0,0,55,0,2,-1,-1,-1,0,0,0,0,0,-1,0,11,2,1,101,-1,180,0,0,1,0,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,30,0,30,180,730,1094,180,365,547,5,0,1,0,0,-1,310050732
1,5,-1,1,2,0,1,0,23,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,2,2,116,-1,24,0,0,1,0,0,25,0,0,0,0,7,0,7,7,547,547,-1,0,0,1,0,-1,310050732
1,5,-1,1,2,0,1,0,34,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,2,2,116,-1,24,0,0,1,0,0,25,0,0,0,0,0,0,0,0,547,547,-1,0,0,1,0,-1,310050732
1,5,-1,1,2,0,1,0,35,1,0,0,25,0,12,1,116,99,0,0,1,0,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,30,0,30,0,0,30,30,60,60,1,0,0,0,0,-1,310050732
1,5,-1,1,2,0,1,0,56,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,2,2,116,-1,24,0,0,1,0,0,25,0,0,0,0,7,0,7,7,547,547,-1,0,0,1,0,-1,310050732
1,5,-1,1,2,0,1,1,3,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,11,2,1,116,-1,365,0,0,1,1,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,365,547,1094,365,60,547,4,0,1,0,0,-1,310050732
1,5,-1,1,2,0,1,1,5,1,0,0,24,0,11,1,205,-1,0,0,1,1,0,24,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,730,730,0,0,730,730,547,1095,2,1,0,0,0,-1,310050732
1,5,-1,1,2,0,1,1,5,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,2,1,101,-1,24,0,0,1,1,0,25,0,0,0,0,0,0,0,0,1095,1095,-1,0,0,1,0,-1,310050732
1,5,-1,1,2,0,1,1,5,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,11,2,1,101,-1,30,0,0,1,1,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,30,547,730,30,730,730,4,0,1,0,0,-1,310050732
1,5,-1,1,2,0,1,1,5,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,11,2,1,116,-1,30,0,0,1,1,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,30,547,547,30,1095,1095,4,0,1,0,0,-1,310050732
1,5,-1,1,2,0,1,1,5,1,0,0,25,0,2,-1,-1,-1,0,0,0,0,0,-1,0,11,2,1,302,-1,180,0,0,1,1,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,365,365,0,547,730,365,547,730,6,0,1,0,0,-1,310050732
1,5,-1,1,2,0,1,1,5,1,0,0,25,0,11,3,116,-1,0,0,1,1,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,547,547,0,0,547,547,547,1094,2,1,0,0,0,-1,310050732
1,5,-1,1,2,0,1,1,5,1,0,0,55,0,0,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,2,1,116,-1,24,0,0,1,1,0,55,0,0,0,0,7,0,7,7,730,730,-1,0,0,1,0,-1,310050732
1,5,-1,1,2,0,1,1,5,1,0,0,55,0,2,-1,-1,-1,0,0,0,0,0,-1,0,11,2,1,101,-1,180,0,0,1,1,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,180,0,180,7,547,730,180,365,547,5,0,1,0,0,-1,310050732
1,5,-1,1,2,0,1,1,36,1,0,0,25,0,2,-1,-1,-1,0,0,0,0,0,-1,0,11,2,1,101,-1,7,0,0,1,1,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,7,0,7,7,547,547,7,547,547,5,0,1,0,0,-1,310050732
1,5,-1,1,2,0,1,2,3,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,11,2,1,116,-1,7,0,0,1,2,0,25,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,30,547,547,30,547,547,4,0,1,0,0,-1,310050732
1,5,-1,1,2,0,1,2,3,1,0,0,55,0,0,-1,-1,-1,0,0,0,0,0,-1,0,11,2,1,116,-1,60,0,0,1,2,0,55,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,60,547,547,60,1094,1094,4,0,1,0,0,-1,310050732
1,5,-1,1,2,0,1,2,5,1,0,0,24,0,0,-1,-1,-1,0,0,0,0,0,-1,0,11,1,3,116,-1,30,0,0,1,2,0,24,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,30,365,547,30,1095,1095,4,0,1,0,0,-1,310050732
1,5,-1,1,2,0,1,2,5,1,0,0,24,0,0,-1,-1,-1,0,0,0,0,0,-1,0,11,2,3,116,-1,7,0,0,1,2,0,24,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,7,547,547,7,730,730,4,0,1,0,0,-1,310050732
1,5,-1,1,2,0,1,2,5,1,0,0,24,0,0,-1,-1,-1,0,0,0,0,0,-1,0,11,2,3,116,-1,30,0,0,1,2,0,24,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,0,0,0,30,730,730,30,547,547,4,0,1,0,0,-1,310050732
1,5,-1,1,2,0,1,2,5,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,2,1,101,-1,24,0,0,1,2,0,25,0,0,0,0,7,0,7,7,730,730,-1,0,0,1,0,-1,310050732
1,5,-1,1,2,0,1,2,5,1,0,0,25,0,0,-1,-1,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,0,0,0,0,0,-1,0,11,2,1,116,-1,24,0,0,1,2,0,25,0,0,0,0,7,0,7,7,547,547,-1,0,0,1,0,-1,310050732
