RowTotal,Cohort,Stat,ExitFrom,ExitTo,ReturnTime,HHType,HHVet,HHChronic,HHDisability,HHFleeingDV,HoHRaceEthnicity,HHAdultAge,HHParent,AC3Plus,SystemPath,ReportID
1,-2,5,5,433,-1,2,0,0,0,2,3,25,1,0,5,310050732
1,-2,5,5,433,-1,2,0,0,1,2,5,25,1,0,5,310050732
1,-2,5,5,433,180,2,0,0,0,2,5,25,1,1,5,310050732
2,-2,5,5,434,-1,1,0,0,0,0,3,25,0,0,5,310050732
1,-2,5,5,434,-1,1,0,0,0,0,5,25,0,0,5,310050732
1,-2,5,5,434,-1,1,0,0,1,0,5,25,0,0,5,310050732
1,-2,5,5,434,-1,1,0,0,1,0,5,55,0,0,-1,310050732
2,-2,5,5,434,-1,1,0,0,1,0,5,55,0,0,5,310050732
1,-2,5,5,434,-1,1,0,0,1,0,56,24,0,0,5,310050732
1,-2,5,5,434,-1,1,0,0,1,1,3,25,1,0,5,310050732
1,-2,5,5,434,-1,1,0,0,1,1,5,25,0,0,-1,310050732
1,-2,5,5,434,-1,1,0,0,1,2,3,25,0,0,5,310050732
1,-2,5,5,434,-1,1,0,0,1,2,5,25,0,0,5,310050732
1,-2,5,5,434,-1,1,0,0,1,2,56,25,0,0,4,310050732
1,-2,5,5,434,-1,1,0,1,1,2,5,25,0,0,5,310050732
1,-2,5,5,434,-1,1,0,4,0,0,5,25,0,0,5,310050732
1,-2,5,5,434,-1,2,0,0,0,0,3,25,1,0,5,310050732
1,-2,5,5,434,365,1,0,0,1,0,3,55,0,0,5,310050732
1,-2,5,6,24,-1,1,1,0,1,0,5,55,0,0,-1,310050732
1,-2,5,6,98,-1,1,1,0,1,0,3,55,0,0,-1,310050732
1,-2,5,6,207,-1,1,1,0,1,0,5,55,0,0,-1,310050732
1,-2,5,6,313,-1,1,0,1,1,0,5,25,0,0,9,310050732
1,-2,5,6,410,-1,1,1,2,1,0,5,55,0,0,12,310050732
1,-2,5,6,410,365,1,0,0,1,0,3,25,0,0,9,310050732
1,-2,5,6,420,180,1,1,2,1,2,5,55,0,0,-1,310050732
1,-2,5,6,422,-1,1,0,0,0,0,56,25,0,0,9,310050732
1,-2,5,6,423,-1,1,0,0,0,0,5,25,0,0,9,310050732
1,-2,5,7,24,-1,1,0,0,0,0,5,25,0,0,5,310050732
1,-2,5,7,98,-1,1,0,0,1,2,5,25,0,0,5,310050732
1,-2,5,7,99,-1,1,0,0,0,2,3,25,0,0,5,310050732
1,-2,5,7,99,-1,1,0,1,1,0,2,55,0,0,5,310050732
1,-2,5,7,99,-1,1,0,1,1,0,3,25,0,0,5,310050732
2,-2,5,7,99,-1,1,0,1,1,0,5,55,0,0,5,310050732
1,-2,5,7,99,-1,1,0,1,1,2,3,25,0,0,5,310050732
1,-2,5,7,99,-1,1,0,1,1,2,5,25,0,0,5,310050732
1,-2,5,7,99,-1,1,0,1,1,2,45,25,0,0,5,310050732
1,-2,5,7,99,-1,1,0,4,0,0,3,24,0,0,5,310050732
1,-2,5,7,99,-1,1,0,4,0,0,5,55,0,0,5,310050732
1,-2,5,7,99,-1,1,0,4,0,2,5,25,0,0,5,310050732
1,-2,5,7,99,-1,1,1,0,0,0,5,55,0,0,5,310050732
1,-2,5,7,99,-1,1,1,0,1,2,5,25,0,0,5,310050732
1,-2,5,7,99,-1,1,1,4,0,0,3,55,0,0,6,310050732
1,-2,5,7,99,-1,2,0,0,0,0,3,25,1,0,5,310050732
1,-2,5,7,99,-1,2,0,0,0,0,15,25,1,0,5,310050732
1,-2,5,7,99,-1,2,0,0,0,0,36,25,1,1,5,310050732
1,-2,5,7,99,180,1,0,0,1,0,1,55,0,0,5,310050732
1,-2,5,7,99,180,1,0,6,1,0,3,25,0,0,5,310050732
1,-2,5,7,101,30,1,0,1,1,0,5,55,0,0,5,310050732
1,-2,5,7,116,-1,2,0,0,0,2,3,25,1,0,5,310050732
1,-2,5,7,116,-1,2,0,0,1,0,5,25,1,0,5,310050732
1,-2,5,7,204,-1,1,1,4,0,0,5,55,0,0,10,310050732
1,-2,5,7,207,-1,1,0,0,0,0,5,25,0,0,5,310050732
1,-2,5,7,207,-1,1,0,0,1,0,3,18,0,0,5,310050732
2,-2,5,7,207,-1,1,0,0,1,0,5,25,0,0,5,310050732
1,-2,5,7,207,-1,1,0,1,1,0,56,25,0,0,5,310050732
1,-2,5,7,207,-1,1,1,0,1,2,5,25,0,0,4,310050732
1,-2,5,7,207,365,1,0,0,1,0,5,25,0,0,5,310050732
1,-2,5,7,225,-1,1,0,1,1,0,3,25,0,0,5,310050732
1,-2,5,7,312,180,1,1,0,1,2,5,55,0,0,7,310050732
1,-2,5,7,313,-1,2,0,0,0,0,3,24,1,0,5,310050732
1,-2,5,7,314,-1,1,0,6,1,0,3,25,0,0,5,310050732
1,-2,5,7,314,-1,2,0,0,0,0,5,18,1,0,5,310050732
1,-2,5,7,410,-1,1,0,0,0,0,5,25,0,0,5,310050732
1,-2,5,7,410,-1,1,0,0,1,0,5,25,0,0,5,310050732
2,-2,5,7,410,-1,1,0,0,1,0,5,55,0,0,5,310050732
1,-2,5,7,410,-1,1,1,1,1,0,5,25,0,0,5,310050732
1,-2,5,7,410,-1,2,0,0,1,2,3,18,1,0,4,310050732
1,-2,5,7,410,365,1,1,1,1,0,5,55,0,0,5,310050732
1,-2,5,7,410,547,1,0,0,1,2,5,25,0,0,6,310050732
1,-2,5,7,422,-1,2,0,0,0,1,2,24,1,0,5,310050732
1,-2,5,7,422,180,1,0,1,1,0,5,25,0,0,5,310050732
1,-2,5,7,423,-1,1,0,0,0,0,3,25,0,0,5,310050732
1,-2,5,7,423,-1,1,0,4,0,0,3,55,0,0,5,310050732
1,-2,5,7,423,365,1,0,0,1,0,5,25,0,0,5,310050732
1,-2,5,8,24,-1,1,1,0,1,0,5,55,0,0,11,310050732
1,-2,5,8,204,90,1,1,0,1,0,5,25,0,0,9,310050732
1,-2,5,8,206,60,1,0,1,1,1,5,25,0,0,10,310050732
1,-2,5,8,313,90,1,0,0,1,0,5,25,0,0,11,310050732
1,-2,5,8,410,-1,1,0,0,0,0,5,18,0,0,9,310050732
1,-2,5,8,420,-1,1,0,0,1,0,1,25,0,0,10,310050732
1,-2,5,8,420,-1,1,1,6,1,0,3,55,0,0,11,310050732
1,-2,5,8,422,-1,1,0,0,0,0,5,18,0,0,10,310050732
1,-2,5,8,423,-1,1,0,0,0,0,5,25,0,0,9,310050732
1,-2,5,8,423,60,1,0,1,1,2,5,25,0,0,9,310050732
1,-2,5,8,423,180,1,0,0,0,0,5,25,0,0,9,310050732
1,-2,5,8,434,-1,1,1,0,1,0,5,55,0,0,9,310050732
1,-2,5,9,410,-1,1,0,0,0,0,5,55,0,0,1,310050732
1,-2,5,9,410,-1,1,0,0,1,0,56,25,0,0,9,310050732
1,-2,5,9,410,-1,1,0,1,1,2,5,25,0,0,1,310050732
1,-2,5,9,410,-1,2,0,0,0,0,56,25,1,1,1,310050732
1,-2,5,9,420,-1,1,0,0,0,2,5,55,0,0,1,310050732
1,-2,5,9,420,-1,1,0,0,1,0,5,25,0,0,9,310050732
1,-2,5,9,420,-1,1,0,0,1,2,5,25,0,0,1,310050732
1,-2,5,9,423,-1,1,0,0,0,0,56,25,0,0,1,310050732
1,-2,5,9,423,365,1,0,4,0,0,5,25,0,0,1,310050732
1,-2,5,9,431,-1,1,0,0,1,2,5,55,0,0,1,310050732
1,-2,5,9,431,-1,1,0,4,0,0,5,25,0,0,1,310050732
1,-2,5,9,433,180,1,0,0,1,2,56,25,0,0,1,310050732
1,-2,5,9,434,-1,1,0,0,1,2,5,55,0,0,1,310050732
1,-2,5,9,434,-1,2,0,0,0,2,5,25,1,0,1,310050732
1,-2,5,9,434,-1,2,0,0,1,2,5,25,1,0,1,310050732
1,-2,5,9,434,-1,2,1,0,0,0,5,25,1,1,1,310050732
1,-2,5,9,434,365,1,0,0,1,2,5,55,0,0,1,310050732
1,-1,1,2,24,-1,1,0,1,1,0,5,55,0,0,1,310050732
2,-1,1,2,98,-1,1,0,0,0,0,3,18,0,0,1,310050732
3,-1,1,2,98,-1,1,0,0,0,0,3,25,0,0,1,310050732
7,-1,1,2,98,-1,1,0,0,0,0,5,25,0,0,1,310050732
3,-1,1,2,98,-1,1,0,0,0,0,5,55,0,0,1,310050732
3,-1,1,2,98,-1,1,0,0,0,0,56,25,0,0,1,310050732
1,-1,1,2,98,-1,1,0,0,0,1,3,24,0,0,1,310050732
1,-1,1,2,98,-1,1,0,0,0,2,3,55,0,0,1,310050732
3,-1,1,2,98,-1,1,0,0,0,2,5,25,0,0,1,310050732
1,-1,1,2,98,-1,1,0,0,0,2,25,25,0,0,1,310050732
1,-1,1,2,98,-1,1,0,0,1,0,3,55,0,0,1,310050732
7,-1,1,2,98,-1,1,0,0,1,0,5,25,0,0,1,310050732
2,-1,1,2,98,-1,1,0,0,1,0,5,55,0,0,1,310050732
1,-1,1,2,98,-1,1,0,0,1,0,56,55,0,0,1,310050732
1,-1,1,2,98,-1,1,0,0,1,1,3,25,0,0,1,310050732
1,-1,1,2,98,-1,1,0,0,1,1,5,24,0,0,1,310050732
4,-1,1,2,98,-1,1,0,0,1,1,5,25,0,0,1,310050732
1,-1,1,2,98,-1,1,0,0,1,1,5,55,0,0,1,310050732
5,-1,1,2,98,-1,1,0,0,1,2,3,25,0,0,1,310050732
1,-1,1,2,98,-1,1,0,0,1,2,3,55,0,0,1,310050732
1,-1,1,2,98,-1,1,0,0,1,2,5,24,0,0,1,310050732
8,-1,1,2,98,-1,1,0,0,1,2,5,25,0,0,1,310050732
1,-1,1,2,98,-1,1,0,0,1,2,5,55,0,0,1,310050732
1,-1,1,2,98,-1,1,0,0,1,2,56,55,0,0,1,310050732
3,-1,1,2,98,-1,1,0,1,1,0,5,25,0,0,1,310050732
1,-1,1,2,98,-1,1,0,1,1,0,36,25,0,0,1,310050732
1,-1,1,2,98,-1,1,0,1,1,2,3,25,0,0,1,310050732
1,-1,1,2,98,-1,1,0,1,1,2,5,25,0,0,1,310050732
1,-1,1,2,98,-1,1,0,4,0,0,3,25,0,0,1,310050732
1,-1,1,2,98,-1,1,0,4,0,0,4,25,0,0,1,310050732
1,-1,1,2,98,-1,1,0,4,0,0,5,25,0,0,1,310050732
1,-1,1,2,98,-1,1,0,4,0,0,5,55,0,0,1,310050732
1,-1,1,2,98,-1,1,1,0,0,2,5,25,0,0,1,310050732
2,-1,1,2,98,-1,1,1,0,1,0,5,55,0,0,1,310050732
1,-1,1,2,98,-1,1,1,0,1,1,5,25,0,0,1,310050732
1,-1,1,2,98,-1,2,0,0,0,0,3,24,1,1,1,310050732
1,-1,1,2,98,-1,2,0,0,0,0,3,25,1,1,1,310050732
1,-1,1,2,98,-1,2,0,0,0,0,5,25,1,0,1,310050732
1,-1,1,2,98,-1,2,0,0,1,2,3,25,1,1,1,310050732
1,-1,1,2,98,-1,2,0,0,1,2,5,24,1,0,1,310050732
1,-1,1,2,98,-1,3,0,0,0,2,56,-1,1,0,1,310050732
1,-1,1,2,98,60,1,0,0,0,0,5,25,0,0,1,310050732
1,-1,1,2,98,60,1,0,0,1,0,5,25,0,0,1,310050732
1,-1,1,2,98,60,1,0,0,1,0,35,25,0,0,1,310050732
1,-1,1,2,98,90,1,0,0,1,2,15,55,0,0,1,310050732
1,-1,1,2,98,180,1,0,0,0,0,5,55,0,0,1,310050732
1,-1,1,2,98,180,1,1,1,1,2,5,24,0,0,1,310050732
1,-1,1,2,98,365,1,0,0,0,0,3,24,0,0,1,310050732
1,-1,1,2,99,-1,1,0,0,0,0,1,18,0,0,1,310050732
1,-1,1,2,99,-1,1,0,0,0,0,1,55,0,0,1,310050732
3,-1,1,2,99,-1,1,0,0,0,0,3,18,0,0,1,310050732
23,-1,1,2,99,-1,1,0,0,0,0,3,25,0,0,1,310050732
4,-1,1,2,99,-1,1,0,0,0,0,3,55,0,0,1,310050732
1,-1,1,2,99,-1,1,0,0,0,0,4,25,0,0,1,310050732
3,-1,1,2,99,-1,1,0,0,0,0,5,18,0,0,1,310050732
3,-1,1,2,99,-1,1,0,0,0,0,5,24,0,0,1,310050732
34,-1,1,2,99,-1,1,0,0,0,0,5,25,0,0,1,310050732
6,-1,1,2,99,-1,1,0,0,0,0,5,55,0,0,1,310050732
1,-1,1,2,99,-1,1,0,0,0,0,13,18,0,0,1,310050732
1,-1,1,2,99,-1,1,0,0,0,0,13,55,0,0,1,310050732
1,-1,1,2,99,-1,1,0,0,0,0,26,24,0,0,1,310050732
1,-1,1,2,99,-1,1,0,0,0,0,35,25,0,0,1,310050732
1,-1,1,2,99,-1,1,0,0,0,0,36,18,0,0,1,310050732
3,-1,1,2,99,-1,1,0,0,0,0,36,25,0,0,1,310050732
2,-1,1,2,99,-1,1,0,0,0,0,56,25,0,0,1,310050732
2,-1,1,2,99,-1,1,0,0,0,0,56,55,0,0,1,310050732
1,-1,1,2,99,-1,1,0,0,0,0,98,25,0,0,1,310050732
1,-1,1,2,99,-1,1,0,0,0,1,3,18,0,0,1,310050732
1,-1,1,2,99,-1,1,0,0,0,1,3,24,0,0,1,310050732
3,-1,1,2,99,-1,1,0,0,0,1,3,25,0,0,1,310050732
1,-1,1,2,99,-1,1,0,0,0,1,5,24,0,0,1,310050732
2,-1,1,2,99,-1,1,0,0,0,1,5,25,0,0,1,310050732
1,-1,1,2,99,-1,1,0,0,0,1,98,25,0,0,1,310050732
1,-1,1,2,99,-1,1,0,0,0,2,1,25,0,0,1,310050732
1,-1,1,2,99,-1,1,0,0,0,2,3,18,0,0,1,310050732
2,-1,1,2,99,-1,1,0,0,0,2,3,24,0,0,1,310050732
3,-1,1,2,99,-1,1,0,0,0,2,3,25,0,0,1,310050732
2,-1,1,2,99,-1,1,0,0,0,2,5,18,0,0,1,310050732
2,-1,1,2,99,-1,1,0,0,0,2,5,25,0,0,1,310050732
1,-1,1,2,99,-1,1,0,0,0,2,16,25,0,0,1,310050732
1,-1,1,2,99,-1,1,0,0,1,0,2,25,0,0,1,310050732
1,-1,1,2,99,-1,1,0,0,1,0,3,18,0,0,1,310050732
22,-1,1,2,99,-1,1,0,0,1,0,3,25,0,0,1,310050732
6,-1,1,2,99,-1,1,0,0,1,0,3,55,0,0,1,310050732
1,-1,1,2,99,-1,1,0,0,1,0,4,25,0,0,1,310050732
3,-1,1,2,99,-1,1,0,0,1,0,5,18,0,0,1,310050732
1,-1,1,2,99,-1,1,0,0,1,0,5,24,0,0,1,310050732
43,-1,1,2,99,-1,1,0,0,1,0,5,25,0,0,1,310050732
9,-1,1,2,99,-1,1,0,0,1,0,5,55,0,0,1,310050732
1,-1,1,2,99,-1,1,0,0,1,0,15,55,0,0,1,310050732
1,-1,1,2,99,-1,1,0,0,1,0,34,55,0,0,1,310050732
2,-1,1,2,99,-1,1,0,0,1,0,35,25,0,0,1,310050732
1,-1,1,2,99,-1,1,0,0,1,0,35,55,0,0,1,310050732
1,-1,1,2,99,-1,1,0,0,1,0,36,25,0,0,1,310050732
3,-1,1,2,99,-1,1,0,0,1,0,56,25,0,0,1,310050732
1,-1,1,2,99,-1,1,0,0,1,0,99,25,0,0,1,310050732
1,-1,1,2,99,-1,1,0,0,1,0,156,25,0,0,1,310050732
2,-1,1,2,99,-1,1,0,0,1,1,3,25,0,0,1,310050732
1,-1,1,2,99,-1,1,0,0,1,1,5,18,0,0,1,310050732
1,-1,1,2,99,-1,1,0,0,1,1,5,24,0,0,1,310050732
11,-1,1,2,99,-1,1,0,0,1,1,5,25,0,0,1,310050732
1,-1,1,2,99,-1,1,0,0,1,1,35,24,0,0,1,310050732
1,-1,1,2,99,-1,1,0,0,1,1,35,25,0,0,1,310050732
1,-1,1,2,99,-1,1,0,0,1,1,98,24,0,0,1,310050732
4,-1,1,2,99,-1,1,0,0,1,2,3,25,0,0,1,310050732
13,-1,1,2,99,-1,1,0,0,1,2,5,25,0,0,1,310050732
4,-1,1,2,99,-1,1,0,0,1,2,5,55,0,0,1,310050732
1,-1,1,2,99,-1,1,0,0,1,2,13,55,0,0,1,310050732
1,-1,1,2,99,-1,1,0,0,1,2,56,25,0,0,1,310050732
1,-1,1,2,99,-1,1,0,0,1,2,98,25,0,0,1,310050732
4,-1,1,2,99,-1,1,0,1,1,0,3,25,0,0,1,310050732
2,-1,1,2,99,-1,1,0,1,1,0,3,55,0,0,1,310050732
12,-1,1,2,99,-1,1,0,1,1,0,5,25,0,0,1,310050732
2,-1,1,2,99,-1,1,0,1,1,0,5,55,0,0,1,310050732
1,-1,1,2,99,-1,1,0,1,1,0,15,55,0,0,1,310050732
1,-1,1,2,99,-1,1,0,1,1,0,25,55,0,0,1,310050732
1,-1,1,2,99,-1,1,0,1,1,0,34,25,0,0,1,310050732
1,-1,1,2,99,-1,1,0,1,1,1,3,25,0,0,1,310050732
1,-1,1,2,99,-1,1,0,1,1,1,3,55,0,0,1,310050732
3,-1,1,2,99,-1,1,0,1,1,1,5,25,0,0,1,310050732
1,-1,1,2,99,-1,1,0,1,1,2,3,25,0,0,1,310050732
5,-1,1,2,99,-1,1,0,1,1,2,5,25,0,0,1,310050732
1,-1,1,2,99,-1,1,0,3,0,0,5,55,0,0,1,310050732
1,-1,1,2,99,-1,1,0,3,0,2,5,25,0,0,1,310050732
1,-1,1,2,99,-1,1,0,4,0,0,1,25,0,0,1,310050732
1,-1,1,2,99,-1,1,0,4,0,0,3,18,0,0,1,310050732
2,-1,1,2,99,-1,1,0,4,0,0,3,24,0,0,1,310050732
8,-1,1,2,99,-1,1,0,4,0,0,3,25,0,0,1,310050732
3,-1,1,2,99,-1,1,0,4,0,0,3,55,0,0,1,310050732
3,-1,1,2,99,-1,1,0,4,0,0,5,25,0,0,1,310050732
1,-1,1,2,99,-1,1,0,4,0,0,5,55,0,0,1,310050732
2,-1,1,2,99,-1,1,0,4,0,1,3,25,0,0,1,310050732
2,-1,1,2,99,-1,1,0,4,0,1,5,25,0,0,1,310050732
1,-1,1,2,99,-1,1,0,4,0,2,3,18,0,0,1,310050732
1,-1,1,2,99,-1,1,0,4,0,2,3,55,0,0,1,310050732
1,-1,1,2,99,-1,1,0,4,0,2,4,25,0,0,1,310050732
2,-1,1,2,99,-1,1,0,4,0,2,5,25,0,0,1,310050732
1,-1,1,2,99,-1,1,0,6,1,0,3,25,0,0,1,310050732
2,-1,1,2,99,-1,1,0,6,1,0,5,25,0,0,1,310050732
1,-1,1,2,99,-1,1,0,6,1,0,5,55,0,0,1,310050732
1,-1,1,2,99,-1,1,0,6,1,1,5,55,0,0,1,310050732
1,-1,1,2,99,-1,1,1,0,0,0,3,25,0,0,1,310050732
1,-1,1,2,99,-1,1,1,0,0,0,3,55,0,0,1,310050732
1,-1,1,2,99,-1,1,1,0,0,0,5,25,0,0,1,310050732
2,-1,1,2,99,-1,1,1,0,0,0,5,55,0,0,1,310050732
1,-1,1,2,99,-1,1,1,0,1,0,3,25,0,0,1,310050732
2,-1,1,2,99,-1,1,1,0,1,0,5,25,0,0,1,310050732
4,-1,1,2,99,-1,1,1,0,1,0,5,55,0,0,1,310050732
1,-1,1,2,99,-1,1,1,0,1,0,36,25,0,0,1,310050732
1,-1,1,2,99,-1,1,1,0,1,1,5,25,0,0,1,310050732
2,-1,1,2,99,-1,1,1,1,1,0,5,25,0,0,1,310050732
1,-1,1,2,99,-1,1,1,1,1,0,5,55,0,0,1,310050732
1,-1,1,2,99,-1,1,1,4,0,0,5,55,0,0,1,310050732
2,-1,1,2,99,-1,2,0,0,0,0,1,25,1,0,1,310050732
3,-1,1,2,99,-1,2,0,0,0,0,3,18,1,0,1,310050732
3,-1,1,2,99,-1,2,0,0,0,0,3,24,1,0,1,310050732
4,-1,1,2,99,-1,2,0,0,0,0,3,25,1,0,1,310050732
6,-1,1,2,99,-1,2,0,0,0,0,3,25,1,1,1,310050732
2,-1,1,2,99,-1,2,0,0,0,0,5,18,1,0,1,310050732
1,-1,1,2,99,-1,2,0,0,0,0,5,24,1,0,1,310050732
10,-1,1,2,99,-1,2,0,0,0,0,5,25,1,0,1,310050732
2,-1,1,2,99,-1,2,0,0,0,0,5,25,1,1,1,310050732
1,-1,1,2,99,-1,2,0,0,0,0,35,25,1,0,1,310050732
1,-1,1,2,99,-1,2,0,0,0,0,36,18,1,0,1,310050732
1,-1,1,2,99,-1,2,0,0,0,0,56,25,1,1,1,310050732
3,-1,1,2,99,-1,2,0,0,0,1,3,18,1,0,1,310050732
1,-1,1,2,99,-1,2,0,0,0,1,3,24,1,0,1,310050732
3,-1,1,2,99,-1,2,0,0,0,1,3,25,1,0,1,310050732
3,-1,1,2,99,-1,2,0,0,0,1,3,25,1,1,1,310050732
3,-1,1,2,99,-1,2,0,0,0,1,5,25,1,0,1,310050732
1,-1,1,2,99,-1,2,0,0,0,1,5,25,1,1,1,310050732
1,-1,1,2,99,-1,2,0,0,0,1,36,25,1,0,1,310050732
1,-1,1,2,99,-1,2,0,0,0,1,56,25,1,1,1,310050732
1,-1,1,2,99,-1,2,0,0,0,1,356,24,1,0,1,310050732
1,-1,1,2,99,-1,2,0,0,0,2,3,24,1,0,1,310050732
3,-1,1,2,99,-1,2,0,0,0,2,3,25,1,0,1,310050732
3,-1,1,2,99,-1,2,0,0,0,2,3,25,1,1,1,310050732
2,-1,1,2,99,-1,2,0,0,0,2,5,25,1,0,1,310050732
1,-1,1,2,99,-1,2,0,0,0,2,36,24,1,0,1,310050732
1,-1,1,2,99,-1,2,0,0,0,2,56,25,1,1,1,310050732
3,-1,1,2,99,-1,2,0,0,1,0,3,25,1,0,1,310050732
5,-1,1,2,99,-1,2,0,0,1,0,3,25,1,1,1,310050732
7,-1,1,2,99,-1,2,0,0,1,0,5,25,1,0,1,310050732
3,-1,1,2,99,-1,2,0,0,1,0,5,25,1,1,1,310050732
1,-1,1,2,99,-1,2,0,0,1,0,13,25,1,0,1,310050732
1,-1,1,2,99,-1,2,0,0,1,0,13,25,1,1,1,310050732
1,-1,1,2,99,-1,2,0,0,1,0,15,25,1,0,1,310050732
1,-1,1,2,99,-1,2,0,0,1,0,35,25,1,1,1,310050732
1,-1,1,2,99,-1,2,0,0,1,0,56,25,1,0,1,310050732
1,-1,1,2,99,-1,2,0,0,1,1,3,18,1,0,1,310050732
3,-1,1,2,99,-1,2,0,0,1,1,3,25,1,0,1,310050732
1,-1,1,2,99,-1,2,0,0,1,1,3,25,1,1,1,310050732
1,-1,1,2,99,-1,2,0,0,1,1,5,25,1,0,1,310050732
2,-1,1,2,99,-1,2,0,0,1,1,5,25,1,1,1,310050732
1,-1,1,2,99,-1,2,0,0,1,2,1,18,1,0,1,310050732
2,-1,1,2,99,-1,2,0,0,1,2,3,24,1,0,1,310050732
1,-1,1,2,99,-1,2,0,0,1,2,3,24,1,1,1,310050732
1,-1,1,2,99,-1,2,0,0,1,2,3,25,1,0,1,310050732
2,-1,1,2,99,-1,2,0,0,1,2,5,25,1,0,1,310050732
1,-1,1,2,99,-1,2,0,0,1,2,56,24,1,0,1,310050732
1,-1,1,2,99,-1,2,0,0,1,2,356,25,1,0,1,310050732
1,-1,1,2,99,-1,2,0,1,1,0,36,25,1,0,1,310050732
1,-1,1,2,99,-1,2,0,1,1,1,5,25,1,1,1,310050732
1,-1,1,2,99,-1,2,0,4,0,0,3,24,1,0,1,310050732
1,-1,1,2,99,-1,2,0,4,0,2,5,24,1,0,1,310050732
1,-1,1,2,99,-1,2,0,4,0,2,5,25,1,0,1,310050732
1,-1,1,2,99,-1,3,0,0,0,0,5,-1,0,0,1,310050732
1,-1,1,2,99,-1,3,0,0,0,0,26,-1,0,0,1,310050732
1,-1,1,2,99,-1,3,0,0,1,0,3,-1,0,0,1,310050732
5,-1,1,2,99,-1,3,0,0,1,0,5,-1,0,0,1,310050732
1,-1,1,2,99,-1,3,0,0,1,0,56,-1,0,0,1,310050732
1,-1,1,2,99,-1,3,0,0,1,2,5,-1,0,0,1,310050732
1,-1,1,2,99,-1,3,0,1,1,0,5,-1,0,0,1,310050732
1,-1,1,2,99,-1,3,0,1,1,0,35,-1,0,0,1,310050732
1,-1,1,2,99,-1,99,0,0,0,0,3,-1,0,0,1,310050732
1,-1,1,2,99,-1,99,0,0,0,1,5,-1,1,0,1,310050732
1,-1,1,2,99,-1,99,0,1,1,0,56,-1,0,0,1,310050732
1,-1,1,2,99,30,1,0,0,0,0,3,55,0,0,1,310050732
1,-1,1,2,99,30,1,0,0,0,0,5,25,0,0,1,310050732
2,-1,1,2,99,30,1,0,0,1,0,5,25,0,0,1,310050732
1,-1,1,2,99,30,1,0,0,1,0,5,55,0,0,1,310050732
1,-1,1,2,99,30,1,0,0,1,0,13,55,0,0,1,310050732
1,-1,1,2,99,30,1,0,0,1,2,15,55,0,0,1,310050732
1,-1,1,2,99,30,1,0,1,1,0,5,25,0,0,1,310050732
1,-1,1,2,99,30,1,0,6,1,0,3,55,0,0,1,310050732
1,-1,1,2,99,30,1,0,6,1,2,3,25,0,0,1,310050732
1,-1,1,2,99,30,1,1,0,1,1,5,25,0,0,1,310050732
1,-1,1,2,99,30,2,0,0,0,0,3,18,1,0,1,310050732
1,-1,1,2,99,30,2,0,0,1,2,5,25,1,1,1,310050732
1,-1,1,2,99,60,1,0,0,0,0,3,25,0,0,1,310050732
1,-1,1,2,99,60,1,0,0,0,2,5,18,0,0,1,310050732
1,-1,1,2,99,60,1,0,0,1,0,3,25,0,0,1,310050732
2,-1,1,2,99,60,1,0,0,1,0,5,25,0,0,1,310050732
1,-1,1,2,99,60,1,0,0,1,0,5,55,0,0,1,310050732
1,-1,1,2,99,60,1,0,0,1,1,5,25,0,0,1,310050732
1,-1,1,2,99,60,1,0,4,0,0,5,25,0,0,1,310050732
1,-1,1,2,99,60,2,0,0,0,0,3,25,1,0,1,310050732
1,-1,1,2,99,90,1,0,0,0,0,5,25,0,0,1,310050732
1,-1,1,2,99,90,1,0,0,1,0,3,25,0,0,1,310050732
1,-1,1,2,99,90,1,0,0,1,1,5,25,0,0,1,310050732
1,-1,1,2,99,90,1,0,0,1,2,3,25,0,0,1,310050732
1,-1,1,2,99,90,1,0,0,1,2,35,25,0,0,1,310050732
2,-1,1,2,99,180,1,0,0,0,0,3,24,0,0,1,310050732
1,-1,1,2,99,180,1,0,0,0,2,3,25,0,0,1,310050732
1,-1,1,2,99,180,1,0,0,1,0,5,25,0,0,1,310050732
1,-1,1,2,99,180,1,0,0,1,0,5,55,0,0,1,310050732
1,-1,1,2,99,180,1,0,0,1,1,5,25,0,0,1,310050732
1,-1,1,2,99,180,1,0,0,1,2,5,25,0,0,1,310050732
1,-1,1,2,99,180,1,0,0,1,2,15,25,0,0,1,310050732
1,-1,1,2,99,180,1,0,0,1,2,356,24,0,0,1,310050732
1,-1,1,2,99,180,1,0,1,1,1,5,25,0,0,1,310050732
1,-1,1,2,99,180,1,0,4,0,0,5,25,0,0,1,310050732
1,-1,1,2,99,180,2,0,0,0,0,35,25,1,0,1,310050732
1,-1,1,2,99,180,3,0,0,0,0,5,-1,0,0,1,310050732
1,-1,1,2,99,365,1,0,0,0,0,5,25,0,0,1,310050732
1,-1,1,2,99,365,1,0,0,1,0,5,25,0,0,1,310050732
1,-1,1,2,99,365,1,0,0,1,1,5,25,0,0,1,310050732
1,-1,1,2,99,365,1,0,0,1,1,15,25,0,0,1,310050732
1,-1,1,2,101,-1,1,0,0,0,0,2,18,0,0,1,310050732
1,-1,1,2,101,-1,1,0,0,0,0,3,18,0,0,1,310050732
1,-1,1,2,101,-1,1,0,0,0,0,3,25,0,0,1,310050732
5,-1,1,2,101,-1,1,0,0,0,0,5,25,0,0,1,310050732
1,-1,1,2,101,-1,1,0,0,0,0,14,25,0,0,1,310050732
